file,sentence,cited_keys,survey_arxiv_id,survey_title
nlp_methods.tex,"SMOTE \citep{chawla2002smote}, which interpolates minority instances with randomly chosen examples from their K-nearest neighbours, is popular in traditional machine learning \citep{fernandez2018smote}, but leads to mixed results in DL-based NLP \citep{ek-ghanimifard-2019-synthetic, tran-litman-2021-multi, wei2022reprint}.","chawla2002smote;fernandez2018smote;ek-ghanimifard-2019-synthetic, tran-litman-2021-multi, wei2022reprint",2210.04675,A Survey of Methods for Addressing Class Imbalance in Deep-Learning Based Natural Language Processing
nlp_methods.tex,"SMOTE \citep{chawla2002smote}, which interpolates minority instances with randomly chosen examples from their K-nearest neighbours, is popular in traditional machine learning \citep{fernandez2018smote}, but leads to mixed results in DL-based NLP \citep{ek-ghanimifard-2019-synthetic, tran-litman-2021-multi, wei2022reprint}.","chawla2002smote;fernandez2018smote;ek-ghanimifard-2019-synthetic, tran-litman-2021-multi, wei2022reprint",2210.04675,A Survey of Methods for Addressing Class Imbalance in Deep-Learning Based Natural Language Processing
sec3.tex,"Contrary to context-free word embedding, contextualized embedding dynamically encodes the word in a sentence based on the context presented in the text \cite{peters-etal-2018-deep}.",peters-etal-2018-deep,2210.03419,Event Extraction: A Survey
bias_kg_survey.tex,"However, \citet{keidar_towards_2021} found that the TL metric does not compare well between different types of embeddings (details in Section \ref{link-pred-measure}).",keidar_towards_2021,2210.03353,"The Lifecycle of ""Facts"": A Survey of Social Bias in Knowledge Graphs"
bias_kg_survey.tex,"This is in contrast to \citet{fisher_debiasing_2020}, whose intervention was found to miss non-targeted, yet bias-related information.",fisher_debiasing_2020,2210.03353,"The Lifecycle of ""Facts"": A Survey of Social Bias in Knowledge Graphs"
acl_latex.tex,Early studies suggested that irony is the expression whose real meaning is contradictory to its literal meaning \cite{grice1975logic}.,grice1975logic,2209.04712,"A Survey in Automatic Irony Processing: Linguistic, Cognitive, and Multi-X Perspectives"
survey.tex,"% For example, \citet{Geirhos2020a} focus on shortcut learning in deep neural networks, including computer vision, while \citet{schlegel2020leaderboards}, \citet{wang-etal-2022-measure}, and \citet{du2023shortcut} cover a broader range of tasks in NLP, such as machine translation and natural language inference (NLI).",Geirhos2020a;schlegel2020leaderboards;wang-etal-2022-measure;du2023shortcut,2209.01824,A Survey on Measuring and Mitigating Reasoning Shortcuts in Machine Reading Comprehension
02_data.tex,"In contrast to filtering, % it is applied during data collection (instead of after) to only annotate the most helpful or useful instances for training~\citep{Settles2012,10.1145/3472291}.","Settles2012,10.1145/3472291",2209.00099,Efficient Methods for Natural Language Processing: A Survey
06_inference_compression.tex,"For instance, while \citet{wu2022extreme} combine several methods to achieve utmost model compression, other works improve task-specific mechanisms such as beam-search in MT~\citep{peters-martins-2021-smoothing}.",wu2022extreme;peters-martins-2021-smoothing,2209.00099,Efficient Methods for Natural Language Processing: A Survey
4_pretraining.tex,While \cite{wang2021learning} and \cite{scholak2021picard} both choose to map logic form to corresponding natural language sentences to obtain more paired data.,wang2021learning;scholak2021picard,2208.13629,"A Survey on Text-to-SQL Parsing: Concepts, Methods, and Future Directions"
4_pretraining.tex,"%\textbf{Hierarchical Synthesis Pipeline} : %In contrast to the above mentioned approaches that synthesize new SQL using hand-crafted or induced rules and templates, the hierarchical synthesis pipeline approach is based on large scaled pre-trained language models \cite{raffel2019exploring} and is motivated by the fact that pre-trained language models can improve generalization by injecting additional diversity into the training data without expensive manual work.",raffel2019exploring,2208.13629,"A Survey on Text-to-SQL Parsing: Concepts, Methods, and Future Directions"
4_pretraining.tex,While \cite{wang2021learning} and \cite{cholak2021picard} both choose to map logic form to corresponding natural language sentences to obtain more paired data.,wang2021learning;cholak2021picard,2208.13629,"A Survey on Text-to-SQL Parsing: Concepts, Methods, and Future Directions"
survey.tex,"In contrast to \textit{dynamic} predicates, \textit{stative} verbs entail no change \citep{filip2012lexical}.",filip2012lexical,2208.09012,"A Kind Introduction to Lexical and Grammatical Aspect, with a Survey of Computational Approaches"
survey.tex,"In contrast to eventuality types (\sref{vendler}), situation entities capture the linguistic nature of the clause \citep{friedrich-palmer-2014-situation}.",friedrich-palmer-2014-situation,2208.09012,"A Kind Introduction to Lexical and Grammatical Aspect, with a Survey of Computational Approaches"
survey.tex,"In contrast to \textit{dynamic} predicates, \textit{stative} verbs entail no change \citep{filip2012lexical}.",filip2012lexical,2208.09012,"A Kind Introduction to Lexical and Grammatical Aspect, with a Survey of Computational Approaches"
survey.tex,"In contrast to eventuality types (\sref{vendler}), situation entities capture the linguistic nature of the clause \citep{friedrich-palmer-2014-situation}.",friedrich-palmer-2014-situation,2208.09012,"A Kind Introduction to Lexical and Grammatical Aspect, with a Survey of Computational Approaches"
NLG-Jones-et-al.tex,"Due to the lack of consistent intervals between scale items, however, many researchers argue that Likert Scale results must only be considered in aggregate, though there is much disagreement regarding this~\cite{amidei2019}.",amidei2019,2208.05757,A Comprehensive Survey of Natural Language Generation Advances from the Perspective of Digital Deception
NLG-Jones-et-al.tex,"\textbf{Krippendorff's $\alpha$}: Reevaluating the approaches above to consider the likelihood of disagreement, Krippendorff's $\alpha$, as with Fleiss'~$\kappa$, can be used to evaluate multiple annotators whilst accounting for agreements that occurred by chance~\cite{krippendorff1970}.",krippendorff1970,2208.05757,A Comprehensive Survey of Natural Language Generation Advances from the Perspective of Digital Deception
NLG-Jones-et-al.tex,"Given this, the probability of agreement by chance is defined as \[P_c = \sum_{m=0}^{|S|} \sum_{n=0}^{|S|}w_{m,n}r_{m,n}.\] Given the probability of disagreement $P_d$, and the redefined probability of agreement by chance $P_c$, Krippendorff’s $\alpha$ is calculated using \[\alpha = 1 - \frac{P_d}{P_c}.\] Whilst a range of automated evaluation measures and metrics exist, including more sophisticated approaches built around trained ML models, most automated evaluation of NLG leverage untrained au",celikyilmaz2020,2208.05757,A Comprehensive Survey of Natural Language Generation Advances from the Perspective of Digital Deception
NLG-Jones-et-al.tex,"Due to the lack of consistent intervals between scale items, however, many researchers argue that Likert Scale results must only be considered in aggregate, though there is much disagreement regarding this~\cite{amidei2019}.",amidei2019,2208.05757,A Comprehensive Survey of Natural Language Generation Advances from the Perspective of Digital Deception
NLG-Jones-et-al.tex,"\textbf{Krippendorff's $\alpha$}: Reevaluating the approaches above to consider the likelihood of disagreement, Krippendorff's $\alpha$, as with Fleiss'~$\kappa$, can be used to evaluate multiple annotators whilst accounting for agreements that occurred by chance~\cite{krippendorff1970}.",krippendorff1970,2208.05757,A Comprehensive Survey of Natural Language Generation Advances from the Perspective of Digital Deception
NLG-Jones-et-al.tex,"Given this, the probability of agreement by chance is defined as \[P_c = \sum_{m=0}^{|S|} \sum_{n=0}^{|S|}w_{m,n}r_{m,n}.\] Given the probability of disagreement $P_d$, and the redefined probability of agreement by chance $P_c$, Krippendorff’s $\alpha$ is calculated using \[\alpha = 1 - \frac{P_d}{P_c}.\] Whilst a range of automated evaluation measures and metrics exist, including more sophisticated approaches built around trained ML models, most automated evaluation of NLG leverage untrained au",celikyilmaz2020,2208.05757,A Comprehensive Survey of Natural Language Generation Advances from the Perspective of Digital Deception
main.tex,"\citet{peyrard-2019-studying} and \citet{bhandari-etal-2020-metrics} compare their performance in the context of document summarization and show that metrics strongly disagree in ranking summaries from any narrow scoring range, e.g., there is no consensus among metrics regarding which summary is better than another in the high scoring range in which modern systems now operate.",peyrard-2019-studying;bhandari-etal-2020-metrics,2208.04163,Abstractive Meeting Summarization: A Survey
main.tex,"However, \cite{Schubert2019, Schubert2021} show that such a strategy may impair PAM convergence rate and propose a PAM initialization named Linear Approximative BUILD (LAB), where it applies the original PAM initialization algorithm BUILD with subsamples of size in $\mathcal{O}(\lvert D\lvert^{\frac{1}{2}})$.","Schubert2019, Schubert2021",2208.01712,"No Pattern, No Recognition: a Survey about Reproducibility and Distortion Issues of Text Clustering and Topic Modeling"
main.tex,"This algorithm optimizes a siamese network architecture in a surrogate supervised classification task of Natural Language Inference (NLI), with 1 million sentence pairs manually annotated as \textit{contradiction}, \textit{entailment} or \textit{neutral} (Stanford Natural Language Inference \cite{Bowman2015} and Multi-Genre NLI Corpus \cite{Williams2018}).",Bowman2015;Williams2018,2208.01712,"No Pattern, No Recognition: a Survey about Reproducibility and Distortion Issues of Text Clustering and Topic Modeling"
evaluation.tex,"al.} \cite{amidei:19} note that several studies employ the Likert scale on an item-by-item basis in contrast to its design as an aggregate scale, and the analysis performed on these scales with parametric statistics do not disclose the assumptions about the distribution of the population probability.",amidei:19,2207.12571,Innovations in Neural Data-to-text Generation: A Survey
preprocess.tex,"Contrary to the other facets of NLG, such as chatbots, for which large-scale data can be harvested \cite{lowe:15,abbott:16}, D2T datasets are often smaller in scale and task-specific.","lowe:15,abbott:16",2207.12571,Innovations in Neural Data-to-text Generation: A Survey
regularization.tex,"al.} \cite{wang:20} compute two losses in addition to the language modeling loss - the first checks the disagreement between the source table and the corresponding narrative through the L2 loss between their embeddings, similar to Yang \textit{et.",wang:20,2207.12571,Innovations in Neural Data-to-text Generation: A Survey
ijcai22.tex,\cite{liu2021learning} approaches the task of describing a visual scene by understanding the relational scene description in contrast to using multi-modal language and vision language models.,liu2021learning,2207.07568,Reasoning about Actions over Visual and Linguistic Modalities: A Survey
5.Experiment.tex,"However, \citet{bommasani2020intrinsic} did not fine-tune the general pre-trained BERT model while our BERT NSP model is fine-tuned on arXiv using positive and negative sentence-pairs with a final F1-score of 0.92.",bommasani2020intrinsic,2207.00939,"An Empirical Survey on Long Document Summarization: Datasets, Models and Metrics"
old.tex,"However, \citet{szegedy2020promising} advises against such direct translation efforts, instead proposing a combination of exploration and approximate translation through predicting formula embeddings.",szegedy2020promising,2205.15231,A Survey in Mathematical Language Processing
ijcai22.tex,"However, \cite{jiang-etal-2019-improving} noted that the evaluation metric implemented in the public code of OIE2016 uses a more lenient lexical overlap instead.",jiang-etal-2019-improving,2205.11725,A Survey on Neural Open Information Extraction: Current Status and Future Directions
lrec2022-example.tex,"Their distinction of rule-based chatbots as being different from \acrshort{ai} chatbots may be disagreed with, especially when a more general definition of \acrshort{ai} is given and since modern systems like Alexa have rule-based components \cite{jurafsky2020speech}.",jurafsky2020speech,2205.00965,State-of-the-art in Open-domain Conversational AI: A Survey
acl_latex.tex,"However, \citet{taille-etal-2020-lets} recently discussed the challenge of properly evaluating such complex models.",taille-etal-2020-lets,2204.13516,What do You Mean by Relation Extraction? A Survey on Datasets and Study on Scientific Relation Classification
acl_latex.tex,"\footnote{\scriptsize{\href{https://github.com/elisabassignana/scientific-re}{\url{https://github.com/elisabassignana/scientific-re}}}} \subsection{Cross-dataset Evaluation} \label{sec:cross-domain-exp} We test the following training configurations:\footnote{The development set follows the train set distributions.} (1) \emph{cross-dataset}: Training on SemEval-2018 and testing on \scierc{}, and vice versa; (2) \emph{cross-annotation}: Training on a mix of SemEval-2018 and \scierc{} overlap: (2.1","sheng2008,survey_disagreement",2204.13516,What do You Mean by Relation Extraction? A Survey on Datasets and Study on Scientific Relation Classification
meta-embedding-survey.tex,Predicting source embeddings for out-of-vocabulary words has reported mixed results~\citep{garcia-ferrero-etal-2021-benchmarking-meta}.,garcia-ferrero-etal-2021-benchmarking-meta,2204.11660,A Survey on Word Meta-Embedding Learning
elsarticle-EKDSsurvey.tex,"% In contrast to novel auxiliary knowledge, such as the timeline or visual information \cite{newkninDS2021}, the knowledge, in general, focuses more on human knowledge from a linguistic perspective, adapting to a broader range of standard summarization tasks.",newkninDS2021,2204.11190,"Knowledge-aware Document Summarization: A Survey of Knowledge, Embedding Methods and Architectures"
elsarticle-EKDSsurvey.tex,"%In contrast to \citet{hogan2021kgesur}'s classification of semantic knowledge graphs, we identified those graphs for document summarization tasks according to the growth latent and expansion flexibility of their contained knowledge.",hogan2021kgesur,2204.11190,"Knowledge-aware Document Summarization: A Survey of Knowledge, Embedding Methods and Architectures"
elsarticle-EKDSsurvey.tex,"In contrast to RoBERTa, BERT can embed knowledge tokenized by its sub-word tokenizer \cite{wu2021masg,yuan2020sesg}, CoreNLP toolkit \cite{yuan2020sesg,zhang2019seng}, or WordPiece \cite{zhang2019sang}.","wu2021masg,yuan2020sesg;yuan2020sesg,zhang2019seng;zhang2019sang",2204.11190,"Knowledge-aware Document Summarization: A Survey of Knowledge, Embedding Methods and Architectures"
elsarticle-EKDSsurvey.tex,"\paragraph{Knowledge Consistency} Factual inconsistency errors refer to fact conflicts, categorized into contradicted fact (i.e., intrinsic error) and irrelevant fact (i.e., extrinsic error) to source text facts \cite{xie2021inconerror}.",xie2021inconerror,2204.11190,"Knowledge-aware Document Summarization: A Survey of Knowledge, Embedding Methods and Architectures"
samplepaper.tex,"Contrary to conventional \textit{interchanging of key terms} approach, StereoSet \cite{nadeem2020stereoset} is a much diverse, large-scale and natural bias evaluation corpus procured through inter and intra sentence Context Association Test using Amazon Mechanical Turk.",nadeem2020stereoset,2204.10365,Towards an Enhanced Understanding of Bias in Pre-trained Neural Language Models: A Survey with Special Emphasis on Affective Bias
3-Discussion.tex,"However, \cite{TOWE-dataset,ASTE-dataset} modified the datasets from all three SemEval shared tasks into another format to include the opinion phrase \added{ and released the datasets in an XML and NER task's BIO (beginning, inside, and outside) format.","TOWE-dataset,ASTE-dataset",2204.05232,Survey of Aspect-based Sentiment Analysis Datasets
naacl2021.tex,"However, \citep{Verma2021a} held that they are not same because their desiderata are different.",Verma2021a,2203.17081,Interpretation of Black Box NLP Models: A Survey
manuscript.tex,"In \cite{gupta-ekbal-2014-iitp}, a random forest model is implemented for the SemEval-2014 ABSC tasks, but mixed results are obtained for the different datasets.",gupta-ekbal-2014-iitp,2203.14266,A Survey on Aspect-Based Sentiment Classification
sample-acmlarge.tex,"In contrast to previous research, \cite{zhang2021survey} proposed a novel taxonomy for universal adversarial attacks, which includes universal perturbations for image classifiers, and briefly discussed attacks on text and audio classification models.",zhang2021survey,2203.06414,A Survey of Adversarial Defences and Robustness in NLP
sample-acmlarge.tex,"In the direction of creating various adversarial examples for adversarial training, the work \cite{guo2021towards} proposed variable length adversarial attack in contrast to an existing method which focuses on fixed length.",guo2021towards,2203.06414,A Survey of Adversarial Defences and Robustness in NLP
survey.tex,"However, while these models generate fluent and grammatical text, they are prone to making factual errors that contradict the input text \citep{cao_faithful_2017}.",cao_faithful_2017,2203.05227,"Faithfulness in Natural Language Generation: A Systematic Survey of Analysis, Evaluation and Optimization Methods"
survey.tex,"factual inconsistent with source sequence, can be divided into two categories: \begin{itemize} \item \textbf{Intrinsic Error}: the fact that is contradicted to the source sequence $x$ due to synthesizing content using information present in $x$, which is also referred to ``intrinsic hallucination'' in \citet{maynez_faithfulness_2020}.",maynez_faithfulness_2020,2203.05227,"Faithfulness in Natural Language Generation: A Systematic Survey of Analysis, Evaluation and Optimization Methods"
survey.tex,"\item \textbf{Extrinsic Error}: the fact that is neither supported nor contradicted by the source, which is also referred to ``extrinsic hallucination'' in \citet{maynez_faithfulness_2020}.",maynez_faithfulness_2020,2203.05227,"Faithfulness in Natural Language Generation: A Systematic Survey of Analysis, Evaluation and Optimization Methods"
survey.tex,"However, \citet{falke_ranking_2019} showed relatively low crowd–expert agreement, indicating the presence of subjectivity in the annotation process.",falke_ranking_2019,2203.05227,"Faithfulness in Natural Language Generation: A Systematic Survey of Analysis, Evaluation and Optimization Methods"
survey.tex,"However, \citet{longpre2021entity} have discovered that such models usually over-rely on the parametric knowledge learned from large scale corpus over the provided input.",longpre2021entity,2203.05227,"Faithfulness in Natural Language Generation: A Systematic Survey of Analysis, Evaluation and Optimization Methods"
survey.tex,"In contrast to QuestEval, QUALS \cite{DBLP:conf/acl/NanSZNMNZWAX20} simplified the above procedure 1-3 by only one neural language model (QAGen).",DBLP:conf/acl/NanSZNMNZWAX20,2203.05227,"Faithfulness in Natural Language Generation: A Systematic Survey of Analysis, Evaluation and Optimization Methods"
survey.tex,"However, \citet{cao_cliff_2021} argue that such negative samples are easy to distinguish because they are totally different from positive ones.",cao_cliff_2021,2203.05227,"Faithfulness in Natural Language Generation: A Systematic Survey of Analysis, Evaluation and Optimization Methods"
survey.tex,"For example, in \citet{DBLP:conf/acl/WelleckWSC19}, given a persona $P$, previous utterances $u_{<=t}$, and the dialogue model outputs the score of a next-utterance candidate $s^i_{t+1}$, the new score $s_{t+1}^{re-rank}$ after incorporating NLI relation is: \begin{equation} s_{t+1}^{re-rank} = s_{t+1} + \lambda s_{t+1}^{contradict} \end{equation} where $s_{t+1}^{contradict}$ is the highest contradiction score between $s^i_{t+1}$ and persona sentences in $P$, hyper-parameter $\lambda$ controls t",DBLP:conf/acl/WelleckWSC19,2203.05227,"Faithfulness in Natural Language Generation: A Systematic Survey of Analysis, Evaluation and Optimization Methods"
survey.tex,"\subsubsection{Other Methods} \citet{DBLP:conf/emnlp/KimKK20} propose a dialogue system based on Rational Speech Act framework \citep{frank2012predicting}, which enforces dialogue agents to refrain from uttering contradiction.",DBLP:conf/emnlp/KimKK20;frank2012predicting,2203.05227,"Faithfulness in Natural Language Generation: A Systematic Survey of Analysis, Evaluation and Optimization Methods"
survey.tex,"However, \citet{hu2019improved} observe that a naive implementation of this algorithm has a high running time complexity.",hu2019improved,2203.05227,"Faithfulness in Natural Language Generation: A Systematic Survey of Analysis, Evaluation and Optimization Methods"
acl2020.tex,"However, \citet{Caliskan183} view this debiasing with skepticism.",Caliskan183,2204.09591,A Survey on Bias and Fairness in Natural Language Processing
survey.tex,"In contrast to the HRL that decompose a task into \textit{temporally} separated subtasks, FRL decomposes a complex decision \textit{spatially} \citep{gao2018neural}.",gao2018neural,2202.13675,A Survey on Recent Advances and Challenges in Reinforcement Learning Methods for Task-Oriented Dialogue Policy Learning
lrec2022-example.tex,"\textbf{The size of pre-training and fine-tuning datasets affect the accuracy of the final model} - contrary to previous findings (\cite{baevski2020wav2vec}), fine-tuning with just ten minutes of speech does not lead to high performance.",baevski2020wav2vec,2202.12576,A Survey of Multilingual Models for Automatic Speech Recognition
paper.tex,"\paragraph{How to Interpret Similarity-Based Metrics?} % \citet{DBLP:conf/cicling/StentMS05} evaluate metrics on restructured sentences, showing that, contradictory to the results presented above, lexical-overlap based metrics do measure similarity in meaning, but fail at measuring syntactic correctness.",DBLP:conf/cicling/StentMS05,2202.06935,Repairing the Cracked Foundation: A Survey of Obstacles in Evaluation Practices for Generated Text
paper.tex,"They also identify that standard evaluation metrics (e.g., \textsc{ROUGE-L} and \textsc{ROUGE-1}) oftentimes fail at capturing factuality, but identify question-answering metrics as promising, somewhat contradicting~\citeauthor{maynez-etal-2020-faithfulness}.",maynez-etal-2020-faithfulness,2202.06935,Repairing the Cracked Foundation: A Survey of Obstacles in Evaluation Practices for Generated Text
paper.tex,"As a result of this, \citet{peyrard-2019-studying} find that summarization metrics with previously reported high correlations with humans disagree with one another when tasked to compare high quality summaries, revealing their fragility.",peyrard-2019-studying,2202.06935,Repairing the Cracked Foundation: A Survey of Obstacles in Evaluation Practices for Generated Text
paper.tex,"\citet{bhandari-etal-2020-metrics} revisits this conclusion, demonstrating that metrics disagree whenever the quality range is narrow, regardless of whether the summaries are good or bad.",bhandari-etal-2020-metrics,2202.06935,Repairing the Cracked Foundation: A Survey of Obstacles in Evaluation Practices for Generated Text
paper.tex,"However, \citet{belz-kow-2010-comparing} argue that rating scales like those used in direct assessments (i.e., evaluating a generated text alone, without referencing other candidates) have many issues: they are unintuitive, agreement numbers are low, and most statistical measures are inappropriate for ordinal data.",belz-kow-2010-comparing,2202.06935,Repairing the Cracked Foundation: A Survey of Obstacles in Evaluation Practices for Generated Text
paper.tex,"However, \citet{amidei-etal-2019-agreement} survey 10 years of annotation agreement measures and show that almost all studies fail reliability tests.",amidei-etal-2019-agreement,2202.06935,Repairing the Cracked Foundation: A Survey of Obstacles in Evaluation Practices for Generated Text
paper.tex,"We thus should be careful of results such as those that suggest excluding data with low agreement scores with other annotators~\citep{owczarzak-etal-2012-assessing}, unless we know the source of the disagreement is not subjectivity.",owczarzak-etal-2012-assessing,2202.06935,Repairing the Cracked Foundation: A Survey of Obstacles in Evaluation Practices for Generated Text
paper.tex,"As \citet{reiter-sripada-2002-corpora} argue, this is a fallacy since humans disagree with each other and make mistakes, which our models will learn to replicate.",reiter-sripada-2002-corpora,2202.06935,Repairing the Cracked Foundation: A Survey of Obstacles in Evaluation Practices for Generated Text
paper.tex,"However, \citet{kedzie-etal-2018-content} demonstrate that controlling for positional bias drastically decreases model performances to the point where deep learning based models barely outperform much simpler approaches.",kedzie-etal-2018-content,2202.06935,Repairing the Cracked Foundation: A Survey of Obstacles in Evaluation Practices for Generated Text
paper.tex,"\paragraph{How to Interpret Similarity-Based Metrics?} % \citet{DBLP:conf/cicling/StentMS05} evaluate metrics on restructured sentences, showing that, contradictory to the results presented above, lexical-overlap based metrics do measure similarity in meaning, but fail at measuring syntactic correctness.",DBLP:conf/cicling/StentMS05,2202.06935,Repairing the Cracked Foundation: A Survey of Obstacles in Evaluation Practices for Generated Text
paper.tex,"They also identify that standard evaluation metrics (e.g., \textsc{ROUGE-L} and \textsc{ROUGE-1}) oftentimes fail at capturing factuality, but identify question-answering metrics as promising, somewhat contradicting~\citeauthor{maynez-etal-2020-faithfulness}.",maynez-etal-2020-faithfulness,2202.06935,Repairing the Cracked Foundation: A Survey of Obstacles in Evaluation Practices for Generated Text
paper.tex,"As a result of this, \citet{peyrard-2019-studying} find that summarization metrics with previously reported high correlations with humans disagree with one another when tasked to compare high quality summaries, revealing their fragility.",peyrard-2019-studying,2202.06935,Repairing the Cracked Foundation: A Survey of Obstacles in Evaluation Practices for Generated Text
paper.tex,"\citet{bhandari-etal-2020-metrics} revisits this conclusion, demonstrating that metrics disagree whenever the quality range is narrow, regardless of whether the summaries are good or bad.",bhandari-etal-2020-metrics,2202.06935,Repairing the Cracked Foundation: A Survey of Obstacles in Evaluation Practices for Generated Text
paper.tex,"However, \citet{belz-kow-2010-comparing} argue that rating scales like those used in direct assessments (i.e., evaluating a generated text alone, without referencing other candidates) have many issues: they are unintuitive, agreement numbers are low, and most statistical measures are inappropriate for ordinal data.",belz-kow-2010-comparing,2202.06935,Repairing the Cracked Foundation: A Survey of Obstacles in Evaluation Practices for Generated Text
paper.tex,"However, \citet{amidei-etal-2019-agreement} survey 10 years of annotation agreement measures and show that almost all studies fail reliability tests.",amidei-etal-2019-agreement,2202.06935,Repairing the Cracked Foundation: A Survey of Obstacles in Evaluation Practices for Generated Text
paper.tex,"We thus should be careful of results such as those that suggest excluding data with low agreement scores with other annotators~\citep{owczarzak-etal-2012-assessing}, unless we know the source of the disagreement is not subjectivity.",owczarzak-etal-2012-assessing,2202.06935,Repairing the Cracked Foundation: A Survey of Obstacles in Evaluation Practices for Generated Text
paper.tex,"As \citet{reiter-sripada-2002-corpora} argue, this is a fallacy since humans disagree with each other and make mistakes, which our models will learn to replicate.",reiter-sripada-2002-corpora,2202.06935,Repairing the Cracked Foundation: A Survey of Obstacles in Evaluation Practices for Generated Text
paper.tex,"However, \citet{kedzie-etal-2018-content} demonstrate that controlling for positional bias drastically decreases model performances to the point where deep learning based models barely outperform much simpler approaches.",kedzie-etal-2018-content,2202.06935,Repairing the Cracked Foundation: A Survey of Obstacles in Evaluation Practices for Generated Text
IEEEabrv_new.tex,"% However, \cite{bloem2021kgbench} argues that this task in KGs cannot be solved purely by node embedding models, and the graph structures should also be considered.",bloem2021kgbench,2202.05786,Multi-Modal Knowledge Graph Construction and Application: A Survey
subsec-neural-machine-translation.tex,"The reward score of previous works is got from some non-parametric approaches, however, \citet{zheng2021adaptive} propose a light-weight network to learn the reward score.",zheng2021adaptive,2202.01110,A Survey on Retrieval-Augmented Text Generation
sec-other-tasks.tex,"Different from \citet{peng2019text}, \citet{DBLP:conf/acl/LiWLC18} and \citet{hossain2020simple} introduce an intermediate re-ranking stage into the generation pipeline.",peng2019text;DBLP:conf/acl/LiWLC18;hossain2020simple,2202.01110,A Survey on Retrieval-Augmented Text Generation
subsec-neural-machine-translation.tex,"The reward score of previous works is got from some non-parametric approaches, however, \citet{zheng2021adaptive} propose a light-weight network to learn the reward score.",zheng2021adaptive,2202.01110,A Survey on Retrieval-Augmented Text Generation
sec-other-tasks.tex,"Different from \citet{peng2019text}, \citet{DBLP:conf/acl/LiWLC18} and \citet{hossain2020simple} introduce an intermediate re-ranking stage into the generation pipeline.",peng2019text;DBLP:conf/acl/LiWLC18;hossain2020simple,2202.01110,A Survey on Retrieval-Augmented Text Generation
main.tex,In contrast to Socher et al.~\cite{DBLP:conf/nips/SocherGMN13} they learn a linear transformation function between the visual embedding space and the semantic embedding space using a combination of dot-product similarity and hinge rank loss since they claim that MSE distance fails in high dimensional space.,DBLP:conf/nips/SocherGMN13,2201.11794,A Survey on Visual Transfer Learning using Knowledge Graphs
sample-base.tex,"Contrary to the task of NLU, which aims to disambiguate an input text to produce a single normalized representation of the ideas expressed in the text, NLG mainly focuses on transforming the potential representations into specific, self-consistent natural language text~\cite{nlu_nlg}.",nlu_nlg,2201.05337,A Survey of Controllable Text Generation using Transformer-based Pre-trained Language Models
sec-input.tex,"In contrast to traditional vision-language pretraining that fails to capture scene text and its relationship with the visual and text modalities, Yang~\etal~\cite{YangLW0FWZ0L21} proposed to explicitly incorporate scene text during pretraining for downstream image caption tasks.",YangLW0FWZ0L21,2201.05273,Pretrained Language Models for Text Generation: A Survey
main.tex,"In contrast to classification, \textit{uncertainty information of regression} models is currently under-explored in human-AI decision making, with one recent exception~\cite{mcgrath2020does} (though the effect of uncertainty information on decision making has long been studied outside the context of AI assistance, e.g.~\cite{kay2016ish}).",mcgrath2020does;kay2016ish,2112.11471,Towards a Science of Human-AI Decision Making: A Survey of Empirical Studies
main.tex,"Objective metrics of trust often focus on \textit{reliance} as a direct outcome of trusting (i.e., how much people's decisions rely on or are influenced by the AI's), such as \textit{acceptance of model suggestions}~\cite{bussone2015role,yin2019understanding,zhang2020effect,levy2021assessing,liu2021understanding,lai2019human,lai2020chicago,bansal2020does,wang2021explanations,lu2021human,yu2019trust,de2020case,biran2017human,mcgrath2020does,carton2020feature}, \textit{likelihood to switch}~\cite{","bussone2015role,yin2019understanding,zhang2020effect,levy2021assessing,liu2021understanding,lai2019human,lai2020chicago,bansal2020does,wang2021explanations,lu2021human,yu2019trust,de2020case,biran2017human,mcgrath2020does,carton2020feature;yin2019understanding,zhang2020effect,park2019slow,lu2021human,grgic2019human,mcgrath2020does;poursabzi2018manipulating,logg2019algorithm;bansal2019beyond, dietvorst2018overcoming,ribeiro2016should,dietvorst2015algorithm;green2019disparate,green2019principles;poursabzi2018manipulating",2112.11471,Towards a Science of Human-AI Decision Making: A Survey of Empirical Studies
Paper.tex,"However, \cite{mathias-etal-2018-eyes}'s approach required readers to read the text in order to use the reader's gaze behaviour.",mathias-etal-2018-eyes,2112.15471,A Survey on Using Gaze Behaviour for Natural Language Processing
wikidata.tex,"However, in contrast to DBpedia, only one entity exists per thing or concept~\cite{Tanon2020}.",Tanon2020,2112.01989,Survey on English Entity Linking on Wikidata
main.tex,"In contrast to misinformation, it spreads because of a deliberate attempt to deceive or mislead others~\cite{hernon1995disinformation}.",hernon1995disinformation,2111.03299,Dataset of Fake News Detection and Fact Verification: A Survey
main.tex,"Arabic\_stance consists of 4,547 fake and true claims generated from the Arabic News Texts (ANT) corpus~\cite{chouigui2017ant}, similar to the FEVER dataset, and claim pairs labeled for stance, disagree, agree, or other.",chouigui2017ant,2111.03299,Dataset of Fake News Detection and Fact Verification: A Survey
main.tex,"\textbf{COVIDLies}~\cite{hossain-etal-2020-covidlies} is composed of pairs of the tweet and misconception related to COVID-19 for the task of classifying their relationship into agree (tweet is a positive expression of the misconception), disagree (tweet contradicts with the misconception), or no stance as stance detection.",hossain-etal-2020-covidlies,2111.03299,Dataset of Fake News Detection and Fact Verification: A Survey
