file,sentence,cited_keys,survey_arxiv_id,survey_title,sentence_id,drop_reason
appendix.tex,"In contrast to previous works that primarily emphasize either parameter or function space regularization, Functional Regularized Continual Learning (FRCL) \cite{titsiasfunctional2020} takes a different approach by focusing on constraining neural network predictions to prevent significant deviations from solutions to previous tasks.",titsiasfunctional2020,2307.09218,A Comprehensive Survey of Forgetting in Deep Learning Beyond Continual Learning,s1169,single_cite_key
main.tex,"On the other hand, self-supervised learning is a recent terminology that refers to approaches in which a model (e.g., a neural network) is trained to learn good data representations using supervision signals that are automatically generated from the data itself.} In remote sensing, unsupervised learning has also been actively employed in various applications, e.g., in scene classification~\cite{li2016unsupervisedrs,cheriyadat2013unsupervised,romero2015unsupervised}, semantic segmentation~\cite{b","li2016unsupervisedrs,cheriyadat2013unsupervised,romero2015unsupervised;bandyopadhyay2007multiobjective,fan2009single,saha2020unsupervised;ghosh2011fuzzy,munyati2004use;zabalza2014novel,cao2003remote",2206.13188,Self-supervised Learning in Remote Sensing: A Review,s1170,likely_latex_artifact
9_othertopic.tex,"On the other hand, it discards a range of signals in similarity structure.} {\emph{DistillHash}~\cite{yang2019distillhash}.",yang2019distillhash,2003.03369,A Survey on Deep Hashing Methods,s1174,single_cite_key
s1_intro.tex,"On the other hand,~\cite{Reda:AxBook2018} presents a comprehensive study of approximate circuits, discussing also DNN specific approximation techniques.",Reda:AxBook2018,2203.08737,Hardware Approximate Techniques for Deep Neural Network Accelerators: A Survey,s1175,single_cite_key
s5_retraining.tex,"\blue{However, \cite{Mrazek2016:CGPevo} applied approximation-aware retraining and after only $5$ epochs, the accuracy was recovered to more than $90$\% for MNIST dataset.}\label{commentR2C3a} The backpropagation algorithm was employed in~\cite{Mrazek2016:CGPevo} using the approximate multipliers in the forward pass.",Mrazek2016:CGPevo;Mrazek2016:CGPevo,2203.08737,Hardware Approximate Techniques for Deep Neural Network Accelerators: A Survey,s1177,single_cite_key
s4_evaluation.tex,"On the other hand, the Approximate Multipliers/Adders is represented by one work (i.e.,~\cite{Zervakis2021:ControlVar}) that employs a statistical error compensation method (see Section~\ref{subsec:error}).} \blue{It is noteworthy that although the impact of the error compensation techniques is not always comprehensively analyzed in the respective works, from Fig.~\ref{fig:tree} we can deduce that such techniques are mandatory to achieve high energy savings combined with low accuracy loss.",Zervakis2021:ControlVar,2203.08737,Hardware Approximate Techniques for Deep Neural Network Accelerators: A Survey,s1179,single_cite_key
s3_techniques.tex,"On the other hand,~\cite{InpSimilarity:2018} showed that more than $60\%$ of the inputs of network layer exhibit negligible changes with respect to the previous execution.",InpSimilarity:2018,2203.08737,Hardware Approximate Techniques for Deep Neural Network Accelerators: A Survey,s1181,single_cite_key
s3_techniques.tex,"On the other hand, \cite{Mrazek2020:Libraries,Zervakis:ACCESS2020,Tasoulas2020:weightoriented,Hammad2021:controller,Guo2020:DoubleModeMult,Hanif2019:CANN,Zervakis2021:ControlVar} generate generic approximate accelerators.","Mrazek2020:Libraries,Zervakis:ACCESS2020,Tasoulas2020:weightoriented,Hammad2021:controller,Guo2020:DoubleModeMult,Hanif2019:CANN,Zervakis2021:ControlVar",2203.08737,Hardware Approximate Techniques for Deep Neural Network Accelerators: A Survey,s1182,likely_latex_artifact
main.tex,"Contrary to the conventional K-means formulation, it only takes into account the pixels which are in the region of $2S \times 2S$ ($S=\sqrt{\frac{WH}{K}}$~\cite{achanta2012slic}) around cluster center: $C_k$.",achanta2012slic,2106.06307,Survey of Image Based Graph Neural Networks,s1184,single_cite_key
submit_to_arxiv.tex,"On the other hand, the parallel framework integrates both tasks within a unified network, allowing them to mutually enhance each other.} For example, Wang et al.~\cite{wang2015towards} \textcolor{black}{employed a Joint Global CNN to leverage pixel-level depth values and semantic labels from RGB images, providing accurate global scale and semantic guidance.} They also used a Joint Region CNN to extract region-level depth values and semantic maps from RGB images, \textcolor{black}{enabling the le",wang2015towards,2103.05423,Deep Learning Based 3D Segmentation: A Survey,s1185,single_cite_key
submit_to_arxiv.tex,"In contrast to the aforementioned methods, PointNeXt~\cite{qian2022pointnext} takes a different approach by revisiting the classical PointNet++ architecture through a systematic study of model training and scaling strategies.",qian2022pointnext,2103.05423,Deep Learning Based 3D Segmentation: A Survey,s1186,single_cite_key
Main.tex,"On the other hand, the discriminator is inspired by the architecture of SRGAN~\cite{ledig2017photo}; however, the basic blocks are replaced from the earlier mentioned generator to remove dilation, and an increased number of layers is used.",ledig2017photo,2008.10774,Image Colorization: A Survey and Dataset,s1188,single_cite_key
Main.tex,"On the other hand, the generator of the PCN network has two subnetworks: the colorization network based on U-Net~\cite{ronneberger2015u} to colorize the images and the conditioning network to apply the palette colors to the generated image.",ronneberger2015u,2008.10774,Image Colorization: A Survey and Dataset,s1189,single_cite_key
new_body.tex,"On the other hand, \cite{cabrera2023improving} find that, for bird image classification, the AI alone achieves an accuracy of 73\%, the human alone achieves an accuracy of 81\%, and the human-AI system achieves an accuracy of 90\%.",cabrera2023improving,2405.06087,When combinations of humans and AI are useful: A systematic review and meta-analysis,s1190,single_cite_key
formats.tex,"Note that, in contrast to matrices, the set CP($R$) of tensors of rank at most $R$ is in general not closed, which renders the problem of finding a best low-rank approximation ill-posed~\cite{Silva2008}.",Silva2008,1302.7121,A literature survey of low-rank tensor approximation techniques,s1191,single_cite_key
5.model.tex,"Finally, \emph{non-collusiveness} means that a group of agents does not share information or make joint decisions contrary to explicit or implicit social rules, which would result in an unfair advantage over non-colluding agents or other interested parties \cite{KhudaBukhsh2014}.",KhudaBukhsh2014,1801.02546,"Quality Control in Crowdsourcing: A Survey of Quality Attributes, Assessment Techniques and Assurance Actions",s1193,single_cite_key
7.assurance.tex,"%dynamically assign tasks to workers to minimize budget \cite{Karger2011,chen13a} %to request a redundant number of answers per instance to perform some filtering/aggregation later \cite{Quinn:2011}, %predict the number of required workers (by automatically performing power analysis) explicit work conditions (statement that workers having disagreements with other workers are punished) \cite{difallah2012mechanical}, \subsubsection{Control task order} If a group of tasks presents interdependencies","Karger2011,chen13a;Quinn:2011;difallah2012mechanical",1801.02546,"Quality Control in Crowdsourcing: A Survey of Quality Attributes, Assessment Techniques and Assurance Actions",s1194,all_keys_unresolved
6.assessment.tex,"\rev{\citeN{ZhangTKDE2015} specifically address the problem of imbalanced labeling, i.e., labeling scenarios where there are many more positive than negative cases (or viceversa).} \citeN{Eickhoff2012} use disagreement with the majority consensus to identify workers considered cheaters (if they disagree more then 67\% of the times with the majority) and to derive a measure of robustness of a task.",ZhangTKDE2015;Eickhoff2012,1801.02546,"Quality Control in Crowdsourcing: A Survey of Quality Attributes, Assessment Techniques and Assurance Actions",s1195,all_keys_unresolved
6.assessment.tex,"\rev{\citeN{Jagabathula2014} instead assess workers based on output disagreement.} \subsubsection{Peer review} Peer review is similar to expert reviews, with the key difference that it involves multiple peers in the assessment, in order to limit the bias of individual peers and to elicit an as correct as possible assessment.",Jagabathula2014,1801.02546,"Quality Control in Crowdsourcing: A Survey of Quality Attributes, Assessment Techniques and Assurance Actions",s1196,single_cite_key
6.assessment.tex,"\citeN{hansen2013quality}, for example, use peer review in the context of the FamilySearch Indexing project and show that peer review is more efficient than using an arbitrator to resolve disagreements among volunteers.",hansen2013quality,1801.02546,"Quality Control in Crowdsourcing: A Survey of Quality Attributes, Assessment Techniques and Assurance Actions",s1197,single_cite_key
paper_review_sbm.tex,"However, \citep{msh11} did not compare their IMRM \citep{msh11} with the models here, not was there a single comparison between all these latent feature models.",msh11;msh11,1903.00114,A Review of Stochastic Block Models and Extensions for Graph Clustering,s1199,single_cite_key
paper_review_sbm.tex,"While \cite{cl15} derived an exact ICL, \cite{lba12} proposed to approximate the marginal log-likelihood $\log\pi(\Y)$, using the version of \eqref{eqn.graph_inf_vem} without $\e$.",cl15;lba12,1903.00114,A Review of Stochastic Block Models and Extensions for Graph Clustering,s1200,all_keys_unresolved
paper_review_sbm.tex,"However, \cite{hqyz19} argued that this penalty tends to underestimate $K$, and therefore proposed a lighter penalty $\lambda{}n\log{}K+\frac{K(K+1)}{2}\log{}n$ in their \textit{corrected} BIC.",hqyz19,1903.00114,A Review of Stochastic Block Models and Extensions for Graph Clustering,s1201,single_cite_key
paper_review_sbm.tex,"On the other hand, while the DC-SBM \citep{kn11} revealed the two known factions that the original SBM failed, the likelihood ratio test by \cite{ysjkmzzz14} suggested that there were not enough evidence to suggest that the network was generated by DC-SBM (against the original SBM), even when the inhomogeneous degree distribution prompted the degree correction in the first place.",kn11;ysjkmzzz14,1903.00114,A Review of Stochastic Block Models and Extensions for Graph Clustering,s1202,all_keys_unresolved
paper_review_sbm.tex,"However, \cite{hqyz19} found that, at a certain value of the tuning parameter $\lambda$ (Section \ref{sect.criteria}) the penalised log-likelihood selected $K=1$, therefore arguing for their corrected BIC that has a heavier penalty.",hqyz19,1903.00114,A Review of Stochastic Block Models and Extensions for Graph Clustering,s1203,single_cite_key
paper_review_sbm.tex,"However, \cite{peixoto15a} suggested binning the times so that each bin can be viewed as a layer, within which the large-scale network structure does not change significantly.",peixoto15a,1903.00114,A Review of Stochastic Block Models and Extensions for Graph Clustering,s1204,single_cite_key
paper_review_sbm.tex,"However, \cite{gs04b} were not interested in $\P$ and $\T$ and therefore integrated them out, to obtain a \textit{collapsed} Gibbs sampler.",gs04b,1903.00114,A Review of Stochastic Block Models and Extensions for Graph Clustering,s1205,single_cite_key
paper_review_sbm.tex,"While \cite{pr08} proposed two MCMC algorithms to improve the then existing ones for HDP models in general, \cite{wpb11} pointed out the limitation that such algorithms require multiple passes through all the data and are therefore not very scalable.",pr08;wpb11,1903.00114,A Review of Stochastic Block Models and Extensions for Graph Clustering,s1206,all_keys_unresolved
paper_review_sbm.tex,"\cite{zmlgz06} used 6 groups and 20 topics for the Enron data set, while \cite{pdbe08} used 8 groups and 25 topics, and perplexity is used by both \cite{mwc07} and \cite{scfs12} as the criterion, the latter of which selected 10 groups and 20 topics.",zmlgz06;pdbe08;mwc07;scfs12,1903.00114,A Review of Stochastic Block Models and Extensions for Graph Clustering,s1207,all_keys_unresolved
paper_review_sbm.tex,"On the other hand, \cite{blz16} used a BIC-like criterion to find 10 groups and 5 topics, while \cite{cblr18} used the ICL to find 6 groups and 9 topics.",blz16;cblr18,1903.00114,A Review of Stochastic Block Models and Extensions for Graph Clustering,s1208,all_keys_unresolved
paper_review_sbm.tex,"While \cite{fcx15} also applied their MTI model to the Enron dataset, they only reported that it outperformed the then existing models such as the MMSBM \citep{abfx08} and the LFRM \citep{mgj09}.",fcx15;abfx08;mgj09,1903.00114,A Review of Stochastic Block Models and Extensions for Graph Clustering,s1209,all_keys_unresolved
paper_review_sbm.tex,"However, \cite{zmlgz06,mwc07}, and\cite{pdbe08} did not compare the groups they found with the actual roles of the employees.","zmlgz06,mwc07;pdbe08",1903.00114,A Review of Stochastic Block Models and Extensions for Graph Clustering,s1210,all_keys_unresolved
main.tex,"On the other hand, modern RL methods, known as Deep RL (DRL), represent their policy as a Deep Neural Network (DNN) \cite{lecun2015deep}, which allows them to generalize their learned knowledge, not needing to store information about the policy for every single state-action pair.",lecun2015deep,2304.10590,"A Review of Symbolic, Subsymbolic and Hybrid Methods for Sequential Decision Making",s1213,single_cite_key
main.tex,"On the other hand, modern RL methods, known as Deep RL (DRL), represent the policy as a Deep Neural Network (DNN) \cite{lecun2015deep}, which allows them to generalize their learned knowledge, not needing to store information about the policy for every single state-action pair.",lecun2015deep,2304.10590,"A Review of Symbolic, Subsymbolic and Hybrid Methods for Sequential Decision Making",s1214,single_cite_key
main.tex,"On the other hand, AP often employs a goal-based MDP \cite{teichteil2011extending} formulation in terms of goals and cost instead of reward.",teichteil2011extending,2304.10590,"A Review of Symbolic, Subsymbolic and Hybrid Methods for Sequential Decision Making",s1215,single_cite_key
main.tex,"RL \cite{sutton2018reinforcement}, on the other hand, presents a learning-based approach inspired by ML, where the agent does not synthesize an MDP solution but rather learns it from data.",sutton2018reinforcement,2304.10590,"A Review of Symbolic, Subsymbolic and Hybrid Methods for Sequential Decision Making",s1216,single_cite_key
main.tex,"Conversely, Classical Planning (CP) \cite{ghallab2016automated} methods tackle the specific class of deterministic MDPs with {a} single initial state $s_i$ and their goal is to find a minimal-cost plan from $s_i$ to $G$.",ghallab2016automated,2304.10590,"A Review of Symbolic, Subsymbolic and Hybrid Methods for Sequential Decision Making",s1217,single_cite_key
main.tex,"} On the other hand, \cite{zambaldi2019deep} proposes a Deep RRL algorithm that departs from the classical RRL definition, since it does not employ a symbolic representation.",zambaldi2019deep,2304.10590,"A Review of Symbolic, Subsymbolic and Hybrid Methods for Sequential Decision Making",s1218,single_cite_key
main.tex,"The authors show their approach improves the efficiency, generalization and interpretability of conventional DRL.} %On the other hand, \cite{zambaldi2019deep} proposes a Deep RRL algorithm that departs from the classical RRL definition, since it does not use a symbolic representation.",zambaldi2019deep,2304.10590,"A Review of Symbolic, Subsymbolic and Hybrid Methods for Sequential Decision Making",s1219,single_cite_key
main.tex,"However, \cite{guez2019investigation} follows a different approach.",guez2019investigation,2304.10590,"A Review of Symbolic, Subsymbolic and Hybrid Methods for Sequential Decision Making",s1220,single_cite_key
main.tex,"On the other hand, the symbolic community has historically focused on solving the CP case so, even though there exist symbolic methods capable of managing aspects such as non-determinism {(e.g., probabilistic planners)} and partial observability \cite{draper1994probabilistic}, their support is currently more limited than the one provided by subsymbolic methods.",draper1994probabilistic,2304.10590,"A Review of Symbolic, Subsymbolic and Hybrid Methods for Sequential Decision Making",s1221,single_cite_key
query.tex,"%On the other hand, a novel search technique~\cite{Vinayakarao2017} uses information such as the position of the query word and its semantic role to calculate relevance.",Vinayakarao2017,2204.02765,Code Search: A Survey of Techniques for Finding Code,s1222,single_cite_key
survey-main.tex,"Charpentier et al.~\cite{Charpentier:2015} performed an empirical assessment of the reference clones in Bellon's Benchmark, and found disagreement when these clone sare re-validated by multiple judges.",Charpentier:2015,2006.15682,A Survey on the Evaluation of Clone Detection Performance and Benchmarking,s1224,single_cite_key
BenchmarkingTheory.tex,Previous studies~\cite{Charpentier:2015} have demonstrated that even amongst clone experts there is disagreement on what constitutes a true or false clone.,Charpentier:2015,2006.15682,A Survey on the Evaluation of Clone Detection Performance and Benchmarking,s1226,single_cite_key
bare_jrnl_new_sample4.tex,"Similar to DeepLog and contrary to aforementioned conventional machine learning approaches, \textbf{LogAnomaly} \cite{meng2019loganomaly} leverages LSTM RNNs to analyze log event sequences.",meng2019loganomaly,2207.03820,Deep Learning for Anomaly Detection in Log Data: A Survey,s1227,single_cite_key
bare_jrnl_new_sample4.tex,\textbf{Decision Tree} \cite{chen2004failure} on the other hand is a supervised classification method where instances traverse a binary search tree.,chen2004failure,2207.03820,Deep Learning for Anomaly Detection in Log Data: A Survey,s1228,single_cite_key
APEN_arXiv_2021.tex,"excessive consumption and consumption while outside.} \label{Flowchart} \end{figure*} \vskip2mm On the other hand, using ANN for anomaly detection in energy consumption is mainly supported by its capability to learn and generalize from past consumption data to identify normal and abnormal behavior \cite{Chen7176083}.",Chen7176083,2010.04560,"Artificial Intelligence based Anomaly Detection of Energy Consumption in Buildings: A Review, Current Trends and New Perspectives",s1229,single_cite_key
APEN_arXiv_2021.tex,"On the other hand, supervised anomaly detection presents more advantages since they can be utilized to detect different kinds of energy consumption abnormalities by considering the impact of the presence/absence of end-users, ambient conditions, outdoor weather data and users' preferences on energy usage \cite{Gaur8709671,himeur2020detection}.","Gaur8709671,himeur2020detection",2010.04560,"Artificial Intelligence based Anomaly Detection of Energy Consumption in Buildings: A Review, Current Trends and New Perspectives",s1230,all_keys_unresolved
compbioacdeeplearning.tex,"Contrary to the experiences of others, \citet{Morgan::2021} report that pretraining was not of benefit in their task, perhaps because the dataset was large enough in itself (150 hours annotated).",Morgan::2021,2112.06725,Computational bioacoustics with deep learning: a review and roadmap,s1231,single_cite_key
compbioacdeeplearning.tex,"It is too limited to run many DL algorithms; however \citet{Prince::2019} were able to implement a CNN (depthwise-separable to reduce the complexity), applied to mel frequency features, and report that it outperformed a HMM detector on-device, although ``at the cost of both size and speed'': it was not efficient enough to run in real-time on AudioMoth.",Prince::2019,2112.06725,Computational bioacoustics with deep learning: a review and roadmap,s1232,single_cite_key
compbioacdeeplearning.tex,"However, \citet{Lostanlen:2021} argue that energy efficiency is not enough, and that fundamental resource requirements such as the rare minerals required for batteries are a constraint on wider use of computational bioacoustic monitoring.",Lostanlen:2021,2112.06725,Computational bioacoustics with deep learning: a review and roadmap,s1233,single_cite_key
backdoor.tex,"In contrast to Chen et al.'s attack~\cite{chen_targeted_2017}, backdoors based on adversarial perturbations work only in the digital domain and cannot be used in physical domain applications.",chen_targeted_2017,2111.08429,An Overview of Backdoor Attacks Against Deep Neural Networks and Possible Defences,s1234,single_cite_key
bare_jrnl.tex,"Federated learning~\cite{zhang2022robust}, on the other hand, seeks to develop distributed learning frameworks that enable various organizations to collaborate in training a model without sharing %\textcolor{blue}{ their own data.",zhang2022robust,2308.16375,"A Survey on Privacy in Graph Neural Networks: Attacks, Preservation, and Applications",s1237,single_cite_key
bare_jrnl.tex,"Different from \cite{he2021stealing}, an attacker can achieve the link inference under a white-box setting, where the adversary has access to the target model $f(\mathbf{x};\mathbf{\theta}^*)$ as well as other auxiliary knowledge (i.e., node IDs and node attributes $\mathbf{X}$).",he2021stealing,2308.16375,"A Survey on Privacy in Graph Neural Networks: Attacks, Preservation, and Applications",s1240,single_cite_key
bare_jrnl.tex,"Different from \cite{li2020adversarial}, this paper presents a graph perturbation-based approach aiming to make perturbation to the original graph (i.e., changing the adjacency matrix, $\mathbf{A}$) to fool the attacker while maintaining utility for the downstream task (i.e., node classification).",li2020adversarial,2308.16375,"A Survey on Privacy in Graph Neural Networks: Attacks, Preservation, and Applications",s1241,single_cite_key
main.tex,"On the other hand, NeRF-VAE \cite{kosiorek2021nerf} explores a VAE-based approach to learn to generate a NeRF with very few views of an unseen scene.",kosiorek2021nerf,2308.14177,AI-Generated Content (AIGC) for Various Data Modalities: A Survey,s1242,single_cite_key
overview.tex,"On the other hand, attackers may submit carefully modified input to fool models, which is dubbed \emph{adversarial example}~\cite{138-DBLP:journals/corr/SzegedyZSBEGF13}.",138-DBLP:journals/corr/SzegedyZSBEGF13,1911.12562,Towards Security Threats of Deep Learning Systems: A Survey,s1246,single_cite_key
introduction.tex,"On the other hand, the wide commercial deployment of DLS raises interest in proprietary asset protection such as the training data~\cite{93-DBLP:conf/ccs/NasrSH18}\cite{50-DBLP:journals/tifs/PhongAHWM18}\cite{51-DBLP:journals/corr/abs-1807-01860}\cite{20-DBLP:conf/ccs/AbadiCGMMT016} and model parameters~\cite{56-DBLP:journals/corr/abs-1805-02628}\cite{57-DBLP:journals/corr/abs-1806-00054}\cite{156-extraction-defense-side-channel1}\cite{157-extraction-defense-cite2}.",93-DBLP:conf/ccs/NasrSH18;50-DBLP:journals/tifs/PhongAHWM18;51-DBLP:journals/corr/abs-1807-01860;20-DBLP:conf/ccs/AbadiCGMMT016;56-DBLP:journals/corr/abs-1805-02628;57-DBLP:journals/corr/abs-1806-00054;156-extraction-defense-side-channel1;157-extraction-defense-cite2,1911.12562,Towards Security Threats of Deep Learning Systems: A Survey,s1247,likely_latex_artifact
template.tex,"More importantly, CIDEr scores exceeding 100\% have been reported \citep{Liu2019}, which contradicts the measure's theoretic design.",Liu2019,2101.07299,Diagnostic Captioning: A Survey,s1250,single_cite_key
applsci-1293953-english.tex,"On the other hand, this works stands out by the various setup configurations considered for the evaluation of their extraction method: different target micro-processor platforms (ATmega328P, ARM Cortex-M0+ and {a} custom-designed RISC-V chip~\cite{zhao2017accelerating}){;} {and D}NNs {with} different precision (floating point, fixed point and binary) using MNIST data set.",zhao2017accelerating,2110.11290,Physical Side-Channel Attacks on Embedded Neural Networks: A Survey,s1251,single_cite_key
main.tex,"Therefore, in contrast to the work of Natarajan~\etal~\cite{Natarajan2022}, we consider the different facets of \ga, rather than exclusively on AI affordances, leading to a more holistic review of \ga, and a higher number of considered primary studies (98 versus 41 papers).",Natarajan2022,2301.11047,A Systematic Review of Green AI,s1253,single_cite_key
Report.tex,"In SBS, on the other hand, the set $\mathcal{S}$ is initialized by the entire features and features are removed sequentially based on the performance \cite{chandrashekar2014survey}.",chandrashekar2014survey,1905.02845,Feature Selection and Feature Extraction in Pattern Analysis: A Literature Review,s1254,single_cite_key
sn-article.tex,"There have been mixed results shown on whether pretraining with ImageNet 1K and other common source datasets improves object detection performance on the COCO dataset \citep{lin2014microsoft} which has 328,000 training images and 1.5 million bounding boxes across 80 classes.",lin2014microsoft,2205.09904,Deep transfer learning for image classification: a survey,s1255,single_cite_key
2_DroneRacingSoftware.tex,"Conversely, except for~\cite{muller2018teaching}, end-to-end systems still rely on the state extracted from other measurement modalities, e.g.",muller2018teaching,2301.01755,Autonomous Drone Racing: A Survey,s1259,single_cite_key
survey_depthestimation_part_I_v4.tex,"Hartmann \etal~\cite{hartmann2017learned}, on the other hand, aggregate the features coming from multiple patches using mean pooling before feeding them to a decision network.",hartmann2017learned,2006.02535,A Survey on Deep Learning Techniques for Stereo-based Depth Estimation,s1261,single_cite_key
survey_depthestimation_part_I_v4.tex,"Jie \etal~\cite{jie2018left}, on the other hand, estimate two confidence maps, one for each of the input images, concatenate them with their associated cost volumes, and use them as input to a 3D convolutional LSTM to selectively focus in the subsequent step on the left-right mismatched regions.",jie2018left,2006.02535,A Survey on Deep Learning Techniques for Stereo-based Depth Estimation,s1262,single_cite_key
survey_depthestimation_part_I_v4.tex,"Jie \etal~\cite{jie2018left}, on the other hand, estimate two confidence maps, one for each of the input images, concatenate them with their associated cost volumes, and use them as input to a 3D convolutional LSTM to selectively focus in the next step on the left-right mismatched regions.",jie2018left,2006.02535,A Survey on Deep Learning Techniques for Stereo-based Depth Estimation,s1263,single_cite_key
survey_depthestimation_part_I_v4.tex,"%% Fusing cost volumes %Choi \etal~\cite{choi2018learning}, on the other hand, fuse the cost volumes, computed from each pair of images, using a weighted sum where the weight of each volume is the confidence map computed from that cost volume using a CNN composed of 15 convolutional layers and one fully connected layer.",choi2018learning,2006.02535,A Survey on Deep Learning Techniques for Stereo-based Depth Estimation,s1264,single_cite_key
survey_depthestimation_part_I_v4.tex,"Wu \etal~\cite{Wu_2019_ICCV}, on the other hand, use multilevel spatial features to build spatial pyramid cost volumes.",Wu_2019_ICCV,2006.02535,A Survey on Deep Learning Techniques for Stereo-based Depth Estimation,s1265,single_cite_key
survey_depthestimation_part_I_v4.tex,"Tonioni \etal~\cite{tonioni2019learning}, on the other hand, incorporate the adaptation procedure to the learning objective to obtain a set of initial parameters that are suitable for online adaptation, \ie they can be adapted quickly to unseen environments.",tonioni2019learning,2006.02535,A Survey on Deep Learning Techniques for Stereo-based Depth Estimation,s1266,single_cite_key
HRS-SLR.tex,"Contrary to CF which relies on neighborhood preferences without considering item characteristics, they require some representation of the recommended items \cite{Yager:2003:FLM:794087.794088}.",Yager:2003:FLM:794087.794088,1901.03888,Hybrid Recommender Systems: A Systematic Literature Review,s1267,single_cite_key
HRS-SLR.tex,As explained in \cite{2010PNAS..107.4511Z} diversity is frequently in contradiction with accuracy.,2010PNAS..107.4511Z,1901.03888,Hybrid Recommender Systems: A Systematic Literature Review,s1268,single_cite_key
HRS-SLR.tex,"On the other hand, in \cite{2010PNAS..107.4511Z} the authors agree that increasing diversity in recommendations comes with a cost in accuracy.",2010PNAS..107.4511Z,1901.03888,Hybrid Recommender Systems: A Systematic Literature Review,s1269,single_cite_key
supp.tex,\item {\em Ambiguity measure} (AM)~\cite{jousselme2006measuring} represents non-specificity and discord where the \textit{discord} means disagreement in choosing several alternatives and \textit{non-specificity} refers to a situation with two or more alternatives left unspecified.,jousselme2006measuring,2206.05675,A Survey on Uncertainty Reasoning and Quantification for Decision Making: Belief Theory Meets Deep Learning,s1270,single_cite_key
main.tex,"From an engineering perspective, these three causes can be introduced by a lack of evidence, limited cognition to process a large amount of evidence, conflicting evidence, ambiguity, measurement errors, and subjective beliefs~\cite{zimmermann2000application}.",zimmermann2000application,2206.05675,A Survey on Uncertainty Reasoning and Quantification for Decision Making: Belief Theory Meets Deep Learning,s1271,single_cite_key
main.tex,"DSmT~\cite{Smarandache04} extended DST to deal with conflicting evidence in trust management systems~\cite{Wang07-dsmt, Deepa14}.","Smarandache04;Wang07-dsmt, Deepa14",2206.05675,A Survey on Uncertainty Reasoning and Quantification for Decision Making: Belief Theory Meets Deep Learning,s1272,all_keys_unresolved
main.tex,\subsection{Transferable Belief Model (TBM)} \label{subsec:tbm} TBM was developed as a variant of DST to resolve unreasonable results of the DST combination rule (see Section~\ref{subsec:dst}) when multiple sources provide conflicting evidence~\cite{Smets94}.,Smets94,2206.05675,A Survey on Uncertainty Reasoning and Quantification for Decision Making: Belief Theory Meets Deep Learning,s1273,single_cite_key
main.tex,"\jhc{Xujiang -- Dong Hyun Jeong: Not clear this sentence compared to the previous one (On the one hand, the fuzzy DNNs is designed based on fuzzy inputs~\cite{wang2016damaged,tabrizi2018automatic}) -- On the other hand, the fuzzy DNNs are designed based on fuzzy outputs~\cite{chopade2017hybrid,zhou2014fuzzy}.} % \zxj{This paragraph may confused reviewer.","wang2016damaged,tabrizi2018automatic;chopade2017hybrid,zhou2014fuzzy",2206.05675,A Survey on Uncertainty Reasoning and Quantification for Decision Making: Belief Theory Meets Deep Learning,s1274,all_keys_unresolved
acl2017.tex,"In contrast to \citep{Hoss:14}, which covered only $+,-$, ALGES covers $+,-,*,/$.",Hoss:14,1705.04530,A Survey of Question Answering for Math and Science Problem,s1275,single_cite_key
n3_Fidelity_Environment.tex,Similar results were obtained with taste and olfactory cues~\cite{hoffman1998physically_b}: They found a preference on smelling and physically biting a chocolate bar in contrast to only virtually biting it.,hoffman1998physically_b,2101.07906,Multimodality in VR: A survey,s1278,single_cite_key
n8_Applications.tex,"Since fine motor skills can be transferred to the performance of manual tasks, other studies have analyzed the effectiveness of virtual training in the specific case of industry in contrast to real-life training~\cite{poyade2013motor}.",poyade2013motor,2101.07906,Multimodality in VR: A survey,s1279,single_cite_key
n8_Applications.tex,"On the other hand, and while VR training is effective, the lack of a particular modality (e.g., haptic feedback when learning to manipulate pumps~\cite{winther2020design}) could diminish the effectiveness of VR with regard to traditional \textit{hands-on} experiences.} \csur{Hence, it is important to include all the useful sensory information that is needed for each particular experience, and make it as realistic and reliable as possible.} A list of some representative applications of multimodal",winther2020design,2101.07906,Multimodality in VR: A survey,s1280,single_cite_key
sample.tex,"On the other hand, flow-based models are not well-suited for capturing the likelihood of out-of-distribution samples \citep{nalisnick2018deep}.",nalisnick2018deep,2208.07422,Deep Unsupervised Domain Adaptation: A Review of Recent Advances and Perspectives,s1283,single_cite_key
Sensor-DA.tex,"On the other hand, a number of semi-supervised approaches have been proposed in the literature~\cite{faridee2019augtoact, akbari2020personalizing, khan2018scaling, eldele2022cotmix, ragab2022self, hao2021invariant, zhao2020local} that vary in terms of the target domain labeled sample usage.","faridee2019augtoact, akbari2020personalizing, khan2018scaling, eldele2022cotmix, ragab2022self, hao2021invariant, zhao2020local",2304.06489,Domain Adaptation for Inertial Measurement Unit-based Human Activity Recognition: A Survey,s1284,likely_latex_artifact
arxiv.tex,"Deep learning methods in RL-based RS \cite{afsar2022reinforcement}, on the other hand, incorporate advanced neural network architectures to enhance policy learning.",afsar2022reinforcement,2407.13699,A Comprehensive Review of Recommender Systems: Transitioning from Theory to Practice,s1287,single_cite_key
arxiv.tex,"User-wise re-ranking approaches, on the other hand, consider individual user perspectives \cite{xiao2017fairness}.",xiao2017fairness,2407.13699,A Comprehensive Review of Recommender Systems: Transitioning from Theory to Practice,s1288,single_cite_key
