sentence_id,file,sentence,cited_keys,survey_arxiv_id,survey_title,cited_keys_split,n_cited_keys,n_resolved,resolved_titles,resolved_authors,resolved_years,resolved_abstracts,resolved_context,resolution_source
s0359,GNNs.tex,"In contrast to PyG, DGL is framework agnostic and GNN models can be built with PyTorch, Tensorflow \cite{abadi2016tensorflow} or Apache MXNet \cite{chen2015mxnet}.",abadi2016tensorflow;chen2015mxnet,2305.13854,The Evolution of Distributed Systems for Graph Neural Networks and their Origin in Graph Processing and Deep Learning: A Survey,abadi2016tensorflowchen2015mxnet,2,2,Tensorflow: A system for large-scale machine learningMxnet: A flexible and efficient machine learning library for heterogeneous distributed systems,"Abadi, Mart{\'\i}n and Barham, Paul and Chen, Jianmin and Chen, Zhifeng and Davis, Andy and Dean, Jeffrey and Devin, Matthieu and Ghemawat, Sanjay and Irving, Geoffrey and Isard, Michael and othersChen, Tianqi and Li, Mu and Li, Yutian and Lin, Min and Wang, Naiyan and Wang, Minjie and Xiao, Tianjun and Xu, Bing and Zhang, Chiyuan and Zhang, Zheng",20162015,,"abadi2016tensorflow, title={Tensorflow: A system for large-scale machine learning}, author={Abadi, Mart{\'\i}n and Barham, Paul and Chen, Jianmin and Chen, Zhifeng and Davis, Andy and Dean, Jeffrey and Devin, Matthieu and Ghemawat, Sanjay and Irving, Geoffrey and Isard, Michael and others}, booktitle={12th $\{$USENIX$\}$ symposium on operating systems design and implementation ($\{$OSDI$\}$ 16)}, pages={265--283}, year={2016}chen2015mxnet, title={Mxnet: A flexible and efficient machine learning library for heterogeneous distributed systems}, author={Chen, Tianqi and Li, Mu and Li, Yutian and Lin, Min and Wang, Naiyan and Wang, Minjie and Xiao, Tianjun and Xu, Bing and Zhang, Chiyuan and Zhang, Zheng}, journal={arXiv preprint arXiv:1512.01274}, year={2015}",bibbib
s0362,reference.tex,"In contrast to~\cite{jin2023large,jin2024position,liang2024foundation}, our survey focuses on the existing time series domain.","jin2023large,jin2024position,liang2024foundation",2305.10716,A Survey on Time-Series Pre-Trained Models,jin2023largejin2024positionliang2024foundation,3,3,"Large models for time series and spatio-temporal data: A survey and outlook,Position paper: What can large language models tell us about time series analysis,Foundation models for time series analysis: A tutorial and survey,",,,,"M. Jin, Q. Wen, Y. Liang, C. Zhang, S. Xue, X. Wang, J. Zhang, Y. Wang, H. Chen, X. Li et al., ``Large models for time series and spatio-temporal data: A survey and outlook,'' arXiv preprint arXiv:2310.10196, 2023.M. Jin, Y. Zhang, W. Chen, K. Zhang, Y. Liang, B. Yang, J. Wang, S. Pan, and Q. Wen, ``Position paper: What can large language models tell us about time series analysis,'' in In Forty-first International Conference on Machine Learning, 2024, pp. 1--17.Y. Liang, H. Wen, Y. Nie, Y. Jiang, M. Jin, D. Song, S. Pan, and Q. Wen, ``Foundation models for time series analysis: A tutorial and survey,'' in In Proceedings of the 30th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, 2024, p. 6555–6565.",bblbblbbl
s0364,main.tex,"However, \cite{yan2021scoregrad} have discussed the potential of adopting other network structures to encode historical information, such as temporal convolutional networks \citep{oord2016wavenet} and attention-based networks \citep{vaswani2017attention}.",yan2021scoregrad;oord2016wavenet;vaswani2017attention,2305.00624,Diffusion Models for Time Series Applications: A Survey,yan2021scoregradoord2016wavenetvaswani2017attention,3,3,Scoregrad: Multivariate probabilistic time series forecasting with continuous energy-based generative models.Wavenet: {A} generative model for raw audio.Attention is all you need.,,,,"Yan T, Zhang H, Zhou T, {et al.}, 2021. Scoregrad: Multivariate probabilistic time series forecasting with continuous energy-based generative models. {\em arXiv preprint arXiv:210610121}, 1.van den Oord A, Dieleman S, Zen H, {et al.}, 2016. Wavenet: {A} generative model for raw audio. The 9th {ISCA} Speech Synthesis Workshop, p.125.Vaswani A, Shazeer N, Parmar N, {et al.}, 2017. Attention is all you need. Advances in Neural Information Processing Systems, 30:6000-6010.",bblbblbbl
s0367,optimizingover.tex,"\newchange{Notably, \citet{carrasco2024tightening} take a similar approach to the extended formulations described in Section~\ref{sec:MIPmodels} to derive tight formulations for convex and S-shaped activation functions; the relaxations were later implemented for the hyperbolic tangent activation function in a branch-and-bound solver by \citet{wittedeterministic}.} In contrast to MILP formulations for ReLU neural networks, these problems are typically nonlinear programs that must be solved via sp",carrasco2024tightening;wittedeterministic,2305.00241,When Deep Learning Meets Polyhedral Theory: A Survey,carrasco2024tighteningwittedeterministic,2,2,Tightening convex relaxations of trained neural networks: a unified approach for convex and s-shaped activations.Deterministic global optimization with trained neural networks: Is the envelope of single neurons worth it?,,,,"P. Carrasco and G. Mu{\ n}oz. Tightening convex relaxations of trained neural networks: a unified approach for convex and s-shaped activations. arXiv:2410.23362, 2024.C. Witte, J. T. L{\""u}thje, V. Schulte, A. Mitsos, and D. Bongartz. Deterministic global optimization with trained neural networks: Is the envelope of single neurons worth it? Optimization Online, 2025.",bblbbl
s0368,main.tex,"%While \cite{Akazawa2021}, \cite{Fiste2022}, and an ongoing study (PROSPERO CRD42021269565 269565%make this a citation %) review AI/ML across the entirety of gynaecological oncology, we aim to provide a much deeper assessment of literature specific to the digital pathology of ovarian cancer.",Akazawa2021;Fiste2022,2303.18005,Artificial Intelligence in Ovarian Cancer Histopathology: A Systematic Review,Akazawa2021Fiste2022,2,2,Artificial intelligence in gynecologic cancers: Current status and future challenges – A systematic reviewMachine learning applications in gynecological cancer: a critical review.,Munetoshi Akazawa and Kazunori Hashimoto,2021,"Objective: Over the past years, the application of artificial intelligence (AI) in medicine has increased rapidly, especially in diagnostics, and in the near future, the role of AI in medicine will become progressively more important. In this study, we elucidated the state of AI research on gynecologic cancers. Methods: A search was conducted in three databases—PubMed, Web of Science, and Scopus—for research papers dated between January 2010 and December 2020. As keywords, we used “artificial intelligence,” “deep learning,” “machine learning,” and “neural network,” combined with “cervical cancer,” “endometrial cancer,” “uterine cancer,” and “ovarian cancer.” We excluded genomic and molecular research, as well as automated pap-smear diagnoses and digital colposcopy. Results: Of 1632 article","Akazawa2021, abstract = {Objective: Over the past years, the application of artificial intelligence (AI) in medicine has increased rapidly, especially in diagnostics, and in the near future, the role of AI in medicine will become progressively more important. In this study, we elucidated the state of AI research on gynecologic cancers. Methods: A search was conducted in three databases—PubMed, Web of Science, and Scopus—for research papers dated between January 2010 and December 2020. As keywords, we used “artificial intelligence,” “deep learning,” “machine learning,” and “neural network,” combined with “cervical cancer,” “endometrial cancer,” “uterine cancer,” and “ovarian cancer.” We excluded genomic and molecular research, as well as automated pap-smear diagnoses and digital colposcopy.Oraianthi Fiste, Michalis Liontos, Flora Zagouri, Georgios Stamatakos, and Meletios Athanasios Dimopoulos. Machine learning applications in gynecological cancer: a critical review. {\em Critical Reviews in Oncology/Hematology}, page 103808, 2022.",bibbbl
s0373,sec7_space.tex,"For more details, please refer to \cite{perrone2019learning}.\\ Also focused on search space design, \citet{li2022transfer} propose to leverage the information of similarities between different datasets to design a new search space for the problem, which has an uncertain space, different from \cite{perrone2019learning} using restricted geometrical shapes.",perrone2019learning;li2022transfer;perrone2019learning,2302.05927,Transfer Learning for Bayesian Optimization: A Survey,perrone2019learningli2022transfer,2,2,Learning search spaces for bayesian optimization: Another view of hyperparameter transfer learningTransfer Learning based Search Space Design for Hyperparameter Tuning,"Perrone, Valerio and Shen, Huibin and Seeger, Matthias W and Archambeau, Cedric and Jenatton, RodolpheLi, Yang and Shen, Yu and Jiang, Huaijun and Bai, Tianyi and Zhang, Wentao and Zhang, Ce and Cui, Bin",20192022,,"perrone2019learning, title={Learning search spaces for bayesian optimization: Another view of hyperparameter transfer learning}, author={Perrone, Valerio and Shen, Huibin and Seeger, Matthias W and Archambeau, Cedric and Jenatton, Rodolphe}, journal={Advances in Neural Information Processing Systems}, volume={32}, year={2019}li2022transfer, title={Transfer Learning based Search Space Design for Hyperparameter Tuning}, author={Li, Yang and Shen, Yu and Jiang, Huaijun and Bai, Tianyi and Zhang, Wentao and Zhang, Ce and Cui, Bin}, journal={Proceedings of the 28th ACM SIGKDD Conference on Knowledge Discovery \& Data Mining}, year={2022}",bibbib
s0376,sec_Causality4DGMs.tex,"} \label{019405822627} \end{figure} \paragraph{\textbf{SCMs Integrated in VAEs}} While \cite{Locatello2019ChallengingCA} define disentangled representation as isolating unique, semantic factors of variation in data, Yang \etal~\cite{Yang2021CausalVAEDR} challenge this by asserting that these factors can also be causally interdependent, exemplified by how changes in a light source or pendulum position affect shadow characteristics, as shown in Figure \ref{019405822627}.",Locatello2019ChallengingCA;Yang2021CausalVAEDR,2301.12351,Emerging Synergies in Causality and Deep Generative Models: A Survey,Locatello2019ChallengingCAYang2021CausalVAEDR,2,2,"Challenging common assumptions in the unsupervised learning of disentangled representations,Causalvae: Disentangled representation learning via neural structural causal models,",,,,"F. Locatello, S. Bauer, M. Lucic, G. Raetsch, S. Gelly, B. Sch{\""o}lkopf, and O. Bachem, ``Challenging common assumptions in the unsupervised learning of disentangled representations,'' in international conference on machine learning.\hskip 1em plus 0.5em minus 0.4em\relax PMLR, 2019, pp. 4114--4124.M. Yang, F. Liu, Z. Chen, X. Shen, J. Hao, and J. Wang, ``Causalvae: Disentangled representation learning via neural structural causal models,'' 2021 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), pp. 9588--9597, 2021.",bblbbl
s0377,sec_Causality_LLMs.tex,"Contrary to previous assessments, \cite{gao2023chatgpt,willig2023causal} find ChatGPT performs poorly across three causal reasoning tasks.","gao2023chatgpt,willig2023causal",2301.12351,Emerging Synergies in Causality and Deep Generative Models: A Survey,gao2023chatgptwillig2023causal,2,2,"Is chatgpt a good causal reasoner? a comprehensive evaluation,Causal parrots: Large language models may talk causality but are not causal,",,,,"J. Gao, X. Ding, B. Qin, and T. Liu, ``Is chatgpt a good causal reasoner? a comprehensive evaluation,'' arXiv preprint arXiv:2305.07375, 2023.M. Willig, M. ZE ˇCEVI C, D. S. Dhami, and K. Kersting, ``Causal parrots: Large language models may talk causality but are not causal,'' preprint, 2023.",bblbbl
s0380,sec_method.tex,"Additionally, the variables of interest are supervised by $u$.} \label{122145664592} \end{figure} \subsubsection{Estimate SCMs with VAEs} In contrast to explicitly encoding SCMs, several studies have utilized VAEs to learn structural assignments \cite{Pawlowski2020DeepSC,Reinhold2021ASC,SnchezMartn2021VACADO}.","Pawlowski2020DeepSC,Reinhold2021ASC,SnchezMartn2021VACADO",2301.12351,Emerging Synergies in Causality and Deep Generative Models: A Survey,Pawlowski2020DeepSCReinhold2021ASCSnchezMartn2021VACADO,3,3,"Deep structural causal models for tractable counterfactual inference,A structural causal model for mr images of multiple sclerosis,Vaca: Design of variational graph autoencoders for interventional and counterfactual queries,",,,,"N. Pawlowski, D. C. de Castro, and B. Glocker, ``Deep structural causal models for tractable counterfactual inference,'' ArXiv, vol. abs/2006.06485, 2020.J. C. Reinhold, A. Carass, and J. L. Prince, ``A structural causal model for mr images of multiple sclerosis,'' in MICCAI, 2021.P. S{\'a}nchez-Mart{\'i}n, M. Rateike, and I. Valera, ``Vaca: Design of variational graph autoencoders for interventional and counterfactual queries,'' ArXiv, vol. abs/2110.14690, 2021.",bblbblbbl
s0383,04-method.tex,"However, \citet{micheli2022Transformers,chen2022transdreamer} find that Transformer is a more data-efficient world model compared with Dreamer, and experimental results of TSSM demonstrate that Transformer architecture is lucrative in tasks that require long-term memory.","micheli2022Transformers,chen2022transdreamer",2301.03044,A Survey on Transformers in Reinforcement Learning,micheli2022Transformerschen2022transdreamer,2,2,Transformers are sample efficient world models.Transdreamer: Reinforcement learning with transformer world models.,,,,"Vincent Micheli, Eloi Alonso, and Fran{\c{c}}ois Fleuret. Transformers are sample efficient world models. arXiv preprint arXiv:2209.00588, 2022.Chang Chen, Yi-Fu Wu, Jaesik Yoon, and Sungjin Ahn. Transdreamer: Reinforcement learning with transformer world models. arXiv preprint arXiv:2202.09481, 2022.",bblbbl
s0384,introduction.tex,"Naturally, this assessment process, called \textit{screening}, is costly and is further exasperated given the requirement that the documents should be screened multiple times by different assessors to account for biases and disagreements~\cite{shemilt2016use, higgins2019cochrane}.","shemilt2016use, higgins2019cochrane",2212.09017,Neural Rankers for Effective Screening Prioritisation in Medical Systematic Review Literature Search,shemilt2016usehiggins2019cochrane,2,2,Use of cost-effectiveness analysis to compare the efficiency of study identification methods in systematic reviewsCochrane handbook for systematic reviews of interventions,"Shemilt, Ian and Khan, Nada and Park, Sophie and Thomas, JamesHiggins, Julian PT and Thomas, James and Chandler, Jacqueline and Cumpston, Miranda and Li, Tianjing and Page, Matthew J and Welch, Vivian A",20162019,,"shemilt2016use, author = {Shemilt, Ian and Khan, Nada and Park, Sophie and Thomas, James}, date-added = {2018-01-10 01:21:35 +0000}, date-modified = {2018-01-10 01:21:36 +0000}, journal = {Systematic reviews}, keywords = {med}, number = {1}, pages = {140}, publisher = {BioMed Central}, title = {Use of cost-effectiveness analysis to compare the efficiency of study identification methods in systematic reviews}, volume = {5}, year = {2016}, Bdsk-File-1 = {YnBsaXN0MDDSAQIDBFxyZWxhdGl2ZVBhdGhZYWxpYXNEYXRhXxCwLi4vLi4vLi4vRHJvcGJveC9SZXNlYXJjaC9TeXN0ZW1hdGljIFJldmlld3MvYmlibGlvZ3JhcGh5L1VzZSBvZiBjb3N0LWVmZmVjdGl2ZW5lc3MgYW5hbHlzaXMgdG8gY29tcGFyZSB0aGUgZWZmaWNpZW5jeSBvZiBzdHVkeSBpZGVudGlmaWNhdGlvbiBtZXRob2RzIGluIHN5c3RlbWF0aWMgcmV2aWV3cy5wZGZPEQNEAAAAAANEAAIAAAxNYWNpbnRvc2ggSEQAAAAAAAAAAAAAAAAAAAAhiggins2019cochrane, title={Cochrane handbook for systematic reviews of interventions}, author={Higgins, Julian PT and Thomas, James and Chandler, Jacqueline and Cumpston, Miranda and Li, Tianjing and Page, Matthew J and Welch, Vivian A}, year={2019}, publisher={John Wiley \& Sons}",bibbib
s0388,bare_jrnl_new_sample4.tex,"In contrast to GraphSAGE \cite{Hamilton2017Inductive}, FastGCN \cite{Chen2018Fastgcn} by Chen et al.",Hamilton2017Inductive;Chen2018Fastgcn,2212.08966,Graph Learning and Its Advancements on Large Language Models: A Holistic Survey,Hamilton2017InductiveChen2018Fastgcn,2,2,"Inductive representation learning on large graphs,Fastgcn: fast learning with graph convolutional networks via importance sampling,",,,,"W. L. Hamilton, R. Ying, and J. Leskovec, ``Inductive representation learning on large graphs,'' in NeurIPS, 2017, pp. 1025--1035.J. Chen, T. Ma, and C. Xiao, ``Fastgcn: fast learning with graph convolutional networks via importance sampling,'' in ICLR, 2018.",bblbbl
s0389,bare_jrnl_new_sample4.tex,"\subsection{Large Language Models} In contrast to vanilla Pre-trained Language Models, Large Language Models (LLMs) are trained on vast datasets, boasting billions of parameters, exemplified by models like OPT (175 billion parameters) \cite{zhang2022opt}, PaLM 2 \cite{anil2023palm}, and GPT-4 \cite{openai2023gpt4}.",zhang2022opt;anil2023palm;openai2023gpt4,2212.08966,Graph Learning and Its Advancements on Large Language Models: A Holistic Survey,zhang2022optanil2023palmopenai2023gpt4,3,3,"Opt: Open pre-trained transformer language models,Palm 2 technical report,Gpt-4 technical report,",,,,"S. Zhang, S. Roller, N. Goyal, M. Artetxe, M. Chen, S. Chen, C. Dewan, M. Diab, X. Li, X. V. Lin et al., ``Opt: Open pre-trained transformer language models,'' arXiv, 2022.R. Anil, A. M. Dai, O. Firat, M. Johnson, D. Lepikhin, A. Passos, S. Shakeri, E. Taropa, P. Bailey, Z. Chen et al., ``Palm 2 technical report,'' arXiv, 2023.OpenAI, ``Gpt-4 technical report,'' arXiv, 2023.",bblbblbbl
s0391,sn-article.tex,"However, for double-stream models, earlier layers present a more narrow semantic gap, disagreeing with the single-stream observation \cite{survey6, pretraining_right}.","survey6, pretraining_right",2211.12328,A survey on knowledge-enhanced multimodal learning,survey6pretraining_right,2,2,,,,,"\begin{bchapter} \bauthor{\bsnm{Cao}, \binits{J.}}, \bauthor{\bsnm{Gan}, \binits{Z.}}, \bauthor{\bsnm{Cheng}, \binits{Y.}}, \bauthor{\bsnm{Yu}, \binits{L.}}, \bauthor{\bsnm{Chen}, \binits{Y.-C.}}, \bauthor{\bsnm{Liu}, \binits{J.}}: \bctitle{Behind the scene: Revealing the secrets of pre-trained vision-and-language models}. In: \bbtitle{ECCV} (\byear{2020}). \doiurl{10.1007/978-3-030-58539-6_34} \end{bchapter} \endbibitem %%% 64\begin{botherref} \oauthor{\bsnm{Singh}, \binits{A.}}, \oauthor{\bsnm{Goswami}, \binits{V.}}, \oauthor{\bsnm{Parikh}, \binits{D.}}: Are we pretraining it right? Digging deeper into visio-linguistic pretraining. arXiv (2020). \doiurl{10.48550/ARXIV.2004.08744} . \url{https://arxiv.org/abs/2004.08744} \end{botherref} \endbibitem %%% 211",bblbbl
s0393,4_rl_explainability.tex,"In contrast to a direct search for a symbolic policy, recent methods~\cite{landajuela2021discovering, delfosse2024interpretable} utilize inexplicable DNN-based anchor policy to generate an explainable symbolic policy.","landajuela2021discovering, delfosse2024interpretable",2211.06665,"A Survey on Explainable Reinforcement Learning: Concepts, Algorithms, Challenges",landajuela2021discoveringdelfosse2024interpretable,2,2,"Discovering symbolic policies with deep reinforcement learning,Interpretable and explainable logical policies via neurally guided symbolic abstraction,",,,,"M. Landajuela et al., ``Discovering symbolic policies with deep reinforcement learning,'' in ICML, 2021.Q. Delfosse et al., ``Interpretable and explainable logical policies via neurally guided symbolic abstraction,'' NeurIPS, 2024.",bblbbl
s0395,guidelines.tex,"There is a disagreement on how to handle such cases: When evaluating model fairness, several works \cite{harrison2020empirical, schoeffer2022there, rader2018explanations, anik2021data, grgic2018human} reckon the increase in perceived fairness as positive, while Dodge et al.~\cite{dodge2019explaining} define the decrease as positive.","harrison2020empirical, schoeffer2022there, rader2018explanations, anik2021data, grgic2018human;dodge2019explaining",2210.11584,Towards Human-centered Explainable AI: A Survey of User Studies for Model Explanations,harrison2020empiricalschoeffer2022thererader2018explanationsanik2021datagrgic2018humandodge2019explaining,6,6,"An empirical study on the perceived fairness of realistic, imperfect machine learning models,""there is not enough information"": On the effects of explanations on perceptions of informational fairness and trustworthiness in automated decision-making,Explanations as mechanisms for supporting algorithmic transparency,Data-centric explanations: explaining training data of machine learning systems to promote transparency,Human perceptions of fairness in algorithmic decision making: A case study of criminal risk prediction,Explaining models: an empirical study of how explanations impact fairness judgment,",,,,"G. Harrison, J. Hanson, C. Jacinto, J. Ramirez, and B. Ur, ``An empirical study on the perceived fairness of realistic, imperfect machine learning models,'' in ACM FAccT, 2020.J. Schoeffer, N. Kuehl, and Y. Machowski, ``""there is not enough information"": On the effects of explanations on perceptions of informational fairness and trustworthiness in automated decision-making,'' arXiv preprint arXiv:2205.05758, 2022.E. Rader, K. Cotter, and J. Cho, ``Explanations as mechanisms for supporting algorithmic transparency,'' in CHI, 2018.A. I. Anik and A. Bunt, ``Data-centric explanations: explaining training data of machine learning systems to promote transparency,'' in CHI, 2021.N. Grgić-Hlača, E. M. Redmiles, K. P. Gummadi, and A. Weller, ``Human perceptions of fairness in algorithmic decision making: A case study of criminal risk prediction,'' in WWW, 2018.J. Dodge, Q. V. Liao, Y. Zhang, R. K. Bellamy, and C. Dugan, ``Explaining models: an empirical study of how explanations impact fairness judgment,'' in IUI, 2019.",bblbblbblbblbblbbl
s0396,measurements.tex,"%For instance, \citet{buccinca2020proxy} assess the subjective understanding in the image classification domain, while \citet{cai2019effects} focus on the sketch recognition domain and \citet{nourani2021anchoring} on the cooking domain.",buccinca2020proxy;cai2019effects;nourani2021anchoring,2210.11584,Towards Human-centered Explainable AI: A Survey of User Studies for Model Explanations,buccinca2020proxycai2019effectsnourani2021anchoring,3,3,"Proxy tasks and subjective measures can be misleading in evaluating explainable ai systems,The effects of example-based explanations in a machine learning interface,Anchoring bias affects mental model formation and user reliance in explainable ai systems,",,,,"Z. Bu{\c{c}}inca, P. Lin, K. Z. Gajos, and E. L. Glassman, ``Proxy tasks and subjective measures can be misleading in evaluating explainable ai systems,'' in IUI, 2020.C. J. Cai, J. Jongejan, and J. Holbrook, ``The effects of example-based explanations in a machine learning interface,'' in IUI, 2019.M. Nourani, C. Roy, J. E. Block, D. R. Honeycutt, T. Rahman, E. Ragan, and V. Gogate, ``Anchoring bias affects mental model formation and user reliance in explainable ai systems,'' in IUI, 2021.",bblbblbbl
s0399,findings.tex,"Similar disagreements have been observed in multiple other works \cite{hase2020evaluating, wang2019designing}.","hase2020evaluating, wang2019designing",2210.11584,Towards Human-centered Explainable AI: A Survey of User Studies for Model Explanations,hase2020evaluatingwang2019designing,2,2,"Evaluating explainable {AI}: Which algorithmic explanations help users predict model behavior?Designing theory-driven user-centric explainable ai,",,,,"P. Hase and M. Bansal, ``Evaluating explainable {AI}: Which algorithmic explanations help users predict model behavior?'' in ACL, 2020.D. Wang, Q. Yang, A. Abdul, and B. Y. Lim, ``Designing theory-driven user-centric explainable ai,'' in CHI, 2019.",bblbbl
s0403,main_arXiv.tex,"In contrast to iBERT~\cite{dosovitskiy2021an} that directly reconstructs the masked patches, BEiT mimicks BERT~\cite{devlin2019bert} to reconstruct visual tokens.",dosovitskiy2021an;devlin2019bert,2208.00173,A Survey on Masked Autoencoder for Self-supervised Learning in Vision and Beyond,dosovitskiy2021andevlin2019bert,2,2,"An image is worth 16x16 words: Transformers for image recognition at scale,Bert: Pre-training of deep bidirectional transformers for language understanding,",,,,"A. Dosovitskiy, L. Beyer, A. Kolesnikov, D. Weissenborn, X. Zhai, T. Unterthiner, M. Dehghani, M. Minderer, G. Heigold, S. Gelly, J. Uszkoreit, and N. Houlsby, ``An image is worth 16x16 words: Transformers for image recognition at scale,'' in ICLR, 2021.J. Devlin, M.-W. Chang, K. Lee, and K. Toutanova, ``Bert: Pre-training of deep bidirectional transformers for language understanding,'' NAACL, 2019.",bblbbl
s0405,main_arXiv.tex,"In contrast to ConMIM~\cite{yi2022masked}, MSN~\cite{assran2022masked} adopts a global loss to encourage learning semantic-aware representation.",yi2022masked;assran2022masked,2208.00173,A Survey on Masked Autoencoder for Self-supervised Learning in Vision and Beyond,yi2022maskedassran2022masked,2,2,"Masked image modeling with denoising contrast,Masked siamese networks for label-efficient learning,",,,,"K. Yi, Y. Ge, X. Li, S. Yang, D. Li, J. Wu, Y. Shan, and X. Qie, ``Masked image modeling with denoising contrast,'' arXiv preprint arXiv:2205.09616, 2022.M. Assran, M. Caron, I. Misra, P. Bojanowski, F. Bordes, P. Vincent, A. Joulin, M. Rabbat, and N. Ballas, ``Masked siamese networks for label-efficient learning,'' arXiv preprint arXiv:2204.07141, 2022.",bblbbl
s0411,rl.tex,"However, in contrast to previous approaches that learn latent task representations, e.g., \cite{PEARL, PAML}, they aim to recover \emph{disentangled} representations for the factors, i.e., independent causal mechanisms that affect the outcomes of behaviors in each environment.","PEARL, PAML",2206.15475,Causal Machine Learning: A Survey and Open Problems,PEARLPAML,2,2,Efficient Off-Policy Meta-Reinforcement Learning via Probabilistic Context VariablesProbabilistic Active Meta-Learning,Kate Rakelly and Aurick Zhou and Chelsea Finn and Sergey Levine and Deirdre QuillenJean Kaddour and Steind{\'{o}}r S{\ae}mundsson and Marc Peter Deisenroth,20192020,,"PEARL, author = {Kate Rakelly and Aurick Zhou and Chelsea Finn and Sergey Levine and Deirdre Quillen}, editor = {Kamalika Chaudhuri and Ruslan Salakhutdinov}, title = {Efficient Off-Policy Meta-Reinforcement Learning via Probabilistic Context Variables}, booktitle = {Proceedings of the 36th International Conference on Machine Learning, {ICML} 2019, 9-15 June 2019, Long Beach, California, {USA}}, series = {Proceedings of Machine Learning Research}, volume = {97}, pages = {5331--5340}, publisher = {{PMLR}}, year = {2019}, url = {http://proceedings.mlr.press/v97/rakelly19a.html}, timestamp = {Tue, 11 Jun 2019 15:37:38 +0200}, biburl = {https://dblp.org/rec/conf/icml/RakellyZFLQ19.bib}, bibsource = {dblp computer science bibliography, https://dblp.org}PAML, author = {Jean Kaddour and Steind{\'{o}}r S{\ae}mundsson and Marc Peter Deisenroth}, editor = {Hugo Larochelle and Marc'Aurelio Ranzato and Raia Hadsell and Maria{-}Florina Balcan and Hsuan{-}Tien Lin}, title = {Probabilistic Active Meta-Learning}, booktitle = {Advances in Neural Information Processing Systems 33: Annual Conference on Neural Information Processing Systems 2020, NeurIPS 2020, December 6-12, 2020, virtual}, year = {2020}, url = {https://proceedings.neurips.cc/paper/2020/hash/ef0d17b3bdb4ee2aa741ba28c7255c53-Abstract.html}, timestamp = {Tue, 19 Jan 2021 15:57:42 +0100}, biburl = {https://dblp.org/rec/conf/nips/KaddourSD20.bib}, bibsource = {dblp computer science bibliography, https://dblp.org}",bibbib
s0415,background.tex,"In contrast to the literature on attention mechanisms for language, text, and speech, there are already a number of interesting review articles on this topic~\cite{yang2020overview,xu2022transformers,han2020survey,khan2021transformers,guo2021attention}.","yang2020overview,xu2022transformers,han2020survey,khan2021transformers,guo2021attention",2204.12406,A survey on attention mechanisms for medical applications: are we moving towards better algorithms?,yang2020overviewxu2022transformershan2020surveykhan2021transformersguo2021attention,5,5,An overview of the attention mechanisms in computer vision.Transformers in computational visual media: A survey.A survey on visual transformer.Transformers in vision: A survey.{Attention mechanisms in computer vision: A survey}.,,,,"Xiao Yang. An overview of the attention mechanisms in computer vision. In Journal of Physics: Conference Series, volume 1693, page 012173. IOP Publishing, 2020.Yifan Xu, Huapeng Wei, Minxuan Lin, Yingying Deng, Kekai Sheng, Mengdan Zhang, Fan Tang, Weiming Dong, Feiyue Huang, and Changsheng Xu. Transformers in computational visual media: A survey. Computational Visual Media, 8\penalty0 (1):\penalty0 33--62, 2022.Kai Han, Yunhe Wang, Hanting Chen, Xinghao Chen, Jianyuan Guo, Zhenhua Liu, Yehui Tang, An Xiao, Chunjing Xu, Yixing Xu, et al. A survey on visual transformer. arXiv preprint arXiv:2012.12556, 2020{\natexlab{a}}.Salman Khan, Muzammal Naseer, Munawar Hayat, Syed Waqas Zamir, Fahad Shahbaz Khan, and Mubarak Shah. Transformers in vision: A survey. ACM Comput. Surv., 12 2021. ISSN 0360-0300. \doi{10.1145/3505244}. URL \url{https://doi.org/10.1145/3505244}.Meng-Hao Guo, Tian-Xing Xu, Jiang-Jiang Liu, Zheng-Ning Liu, Peng-Tao Jiang, Tai-Jiang Mu, Song-Hai Zhang, Ralph R Martin, Ming-Ming Cheng, and Shi-Min Hu. {Attention mechanisms in computer vision: A survey}. Computational Visual Media, 3 2022. ISSN 2096-0433. \doi{10.1007/s41095-022-0271-y}. URL \url{https://doi.org/10.1007/s41095-022-0271-y https://link.springer.com/10.1007/s41095-022-0271-y}.",bblbblbblbblbbl
s0416,methods.tex,"Moreover, unlike \cite{bam, ramachandran2019stand, hu2019local}, axial attention uses positional information to include contextual information agnostic.","bam, ramachandran2019stand, hu2019local",2204.07756,Visual Attention Methods in Deep Learning: An In-Depth Survey,bamramachandran2019standhu2019local,3,3,In: ICCV (2019)arXiv:1906.05909 (2019)In: ICCV (2019),,,,"Bello, I., Zoph, B., Vaswani, A., Shlens, J., Le, Q.V.: Attention augmented convolutional networks. In: ICCV (2019)Ramachandran, P., Parmar, N., Vaswani, A., Bello, I., Levskaya, A., Shlens, J.: Stand-alone self-attention in vision models. arXiv:1906.05909 (2019)Hu, H., Zhang, Z., Xie, Z., Lin, S.: Local relation networks for image recognition. In: ICCV (2019)",bblbblbbl
