file,sentence,cited_keys,survey_arxiv_id,survey_title,sentence_id,drop_reason
intro.tex,"Conversely, progressive leftist meme makers use memes for counternarrative techniques, dialectical seeding, and fostering solidarity within leftist communities \cite{arkenbout2022political}.",arkenbout2022political,2406.07353,Toxic Memes: A Survey of Computational Perspectives on the Detection and Explanation of Meme Toxicities,s1090,single_cite_key
arxiv.tex,"Morphling~\cite{Wang_Yang_Yu_Wang_Li_Sun_He_Zhang_2021}, on the other hand, presents a rapid and near-optimal auto-configuration framework designed specifically for cloud-native model serving.",Wang_Yang_Yu_Wang_Li_Sun_He_Zhang_2021,2406.08115,Resource Allocation and Workload Scheduling for Large-Scale Distributed Deep Learning: A Survey,s1091,single_cite_key
section2_recurrentmodels.tex,"Conversely, $\lambda > 1$ is a necessary condition for gradients to explode (see \cite{pascanu2013difficulty} for further details).",pascanu2013difficulty,2406.09062,State-Space Modeling in Long Sequence Processing: A Survey on Recurrence in the Transformer Era,s1092,single_cite_key
tpami.tex,"On the other hand, discrete scores are usually annotated in similar forms to Likert scales \cite{likert_technique_1932}, including sets of descriptions about different degrees of human preference and their corresponding scores.",likert_technique_1932,2406.11191,A Survey on Human Preference Learning for Large Language Models,s1097,single_cite_key
2.5dataset.tex,"On the other hand, \citet{belz2008intrinsic} argue that this similarity reflects 'human-likeness' and may be unrelated to the final performance on generation tasks.",belz2008intrinsic,2406.11289,A Systematic Survey of Text Summarization: From Statistical Methods to Large Language Models,s1099,single_cite_key
main.tex,"Fine-tuning, on the other hand, involves adjusting a pre-trained model on a specific dataset or for a particular task to improve its accuracy and performance on that task \cite{li2023large}.",li2023large,2406.11903,"A Survey of Large Language Models for Financial Applications: Progress, Prospects and Challenges",s1100,single_cite_key
main.tex,"On the other hand, \citet{lopez2023can} examine how well these models, particularly GPT-4, can predict stock market returns using news headlines as input.",lopez2023can,2406.11903,"A Survey of Large Language Models for Financial Applications: Progress, Prospects and Challenges",s1101,single_cite_key
main.tex,"%On the other hand, the \textbf{DISC-FinLLM} \cite{chen2023disc} benchmark emphasizes multi-expert fine-tuning to enhance model performance across various financial tasks, providing a detailed assessment of models' capabilities in handling complex financial scenarios.",chen2023disc,2406.11903,"A Survey of Large Language Models for Financial Applications: Progress, Prospects and Challenges",s1102,single_cite_key
sec-methods.tex,"Faith, on the other hand, employs SUTime~\cite{changSUTIMELibraryRecognizing} and regular expression matching to handle explicit temporal expressions in questions.",changSUTIMELibraryRecognizing,2406.14191,Temporal Knowledge Graph Question Answering: A Survey,s1103,single_cite_key
2_manuscript_R3.tex,"On the other hand, outcome explainability is crucial for humans to comprehend, trust, and manage the next generation of cyber defense mechanisms such as spam detection \citep{charmet2022explainable}.",charmet2022explainable,2406.15038,Online detection and infographic explanation of spam reviews with data drift adaptation,s1104,single_cite_key
1_introduction.tex,"On the other hand, the profound instruction-following capabilities of LLMs allow better controllability and adaptability over the generation process, facilitating the creation of tailored datasets for specific applications with more flexible process designs~\cite{abs-2305-07759}.",abs-2305-07759,2406.15126,"On LLMs-Driven Synthetic Data Generation, Curation, and Evaluation: A Survey",s1105,single_cite_key
templateArxiv.tex,"Conversely, some LLMs exhibit a very high parameter count but relatively low FLOPs, as in the case of MoE-based models such as Mixtral 8×7B \cite{jiang2024mixtral}.",jiang2024mixtral,2406.16893,A Survey of Transformer-based Language Models with Focus on Efficiency,s1108,single_cite_key
Appendix.tex,& 8 &\cite{li2023does}\\ % Satisfaction With Life Scale (SWLS) \cite{diener1985satisfaction} & & satisfaction with life &5 & \cite{li2023does}\\ % The revised Portrait Value Questionnaire (PVQ-RR) \cite{schwartz2022measuring} &Value Orientations & 10 basic human values that emerge with great regularity in samples of human respondents from across the globe.&57&\cite{pellert2022ai}\\ % Moral Foundations Questionnaire \cite{graham2011mapping} & Moral Norms &&&\cite{pellert2022ai}\\ % Gender/Sex Div,li2023does;diener1985satisfaction;li2023does;schwartz2022measuring;pellert2022ai;graham2011mapping;pellert2022ai;schudson2022gender;pellert2022ai;jonason2010dirty,2406.17624,"Self-assessment, Exhibition, and Recognition: a Review of Personality in Large Language Models",s1109,likely_latex_artifact
acl_latex.tex,"On the other hand, \citet{le2022survey} paid attention to benchmark tabular datasets for fairness, analysing relationships between different protected and class attributes.",le2022survey,2406.19097,Fairness and Bias in Multimodal AI: A Survey,s1110,single_cite_key
EHR-EVERYTHING.tex,"DSAT-ECG \cite{r-233}, on the other hand, has been directly compared with SSSD-ECG and earlier GAN works, including WaveGAN and P2PGAN.",r-233,2407.00116,Generative AI for Synthetic Data Across Multiple Medical Modalities: A Systematic Review of Recent Developments and Challenges,s1111,single_cite_key
3.1_ehr.tex,"Conversely, \cite{s-10}, in its initial design, limited the dimensionality of variables to less than 100, potentially constraining its capacity to represent the complexity of medical data fully.",s-10,2407.00116,Generative AI for Synthetic Data Across Multiple Medical Modalities: A Systematic Review of Recent Developments and Challenges,s1112,single_cite_key
3.1_ehr.tex,"The authors of \cite{ehr-47}, on the other hand, use CTGAN as well to address the issue of poor performance of underrepresented sub-populations.",ehr-47,2407.00116,Generative AI for Synthetic Data Across Multiple Medical Modalities: A Systematic Review of Recent Developments and Challenges,s1114,single_cite_key
3.2_timeseries.tex,"% DSAT-ECG \cite{r-233}, on the other hand, has been directly compared with SSSD-ECG and earlier GAN works, including WaveGAN and P2PGAN.",r-233,2407.00116,Generative AI for Synthetic Data Across Multiple Medical Modalities: A Systematic Review of Recent Developments and Challenges,s1118,single_cite_key
VLM_part.tex,"DRESS~\cite{chen2023dress}, on the other hand, leverages natural language feedback to improve the alignment and interaction between the textual and visual modalities in VLMs.",chen2023dress,2407.01599,"JailbreakZoo: Survey, Landscapes, and Horizons in Jailbreaking Large Language and Vision-Language Models",s1119,single_cite_key
paper_old.tex,"Figure \ref{fig:tokens} illustrates the number of tokens on ZINC, a dataset with hypothetical chemical structures\cite{irwin2012zinc} On the other hand, benchmark data evaluates the success of these models.",irwin2012zinc,2407.01603,A Review of Large Language Models and Autonomous Agents in Chemistry,s1120,single_cite_key
paper_old.tex,"On the other hand, the Coscientist\cite{Boiko2023-ot} system exemplifies the integration of semi-autonomous robots in planning, conceiving, and performing chemical reactions with minimal human intervention.",Boiko2023-ot,2407.01603,A Review of Large Language Models and Autonomous Agents in Chemistry,s1121,single_cite_key
paper_old.tex,"On the other hand, XpertAI provides data-specific explanations and visual XAI plots to support its explanations.\cite{Wellawatte2023-rw} These developments signify a growing trend in the integration of tools and LLMs in autonomous AI within scientific research.",Wellawatte2023-rw,2407.01603,A Review of Large Language Models and Autonomous Agents in Chemistry,s1122,single_cite_key
paper_old.tex,"On the other hand, ZINC\cite{irwin2012zinc} dataset contains commercially available molecules and a subset of hypothetical molecules that can, theoretically, be synthesized.",irwin2012zinc,2407.01603,A Review of Large Language Models and Autonomous Agents in Chemistry,s1123,single_cite_key
sample-manuscript.tex,"On the other hand, SCOTT \cite{wang2023scott} introduces a core principle of leveraging a LLM to guide the correct answer through comparative decoding.",wang2023scott,2407.01885,"Survey on Knowledge Distillation for Large Language Models: Methods, Evaluation, and Application",s1125,single_cite_key
04_tasks.tex,"On the other hand, \textit{AVerTeC}~\cite{schlichtkrull2023averitec} adopts a question-driven approach to decompose claims into intermediate queries that guide evidence extraction.",schlichtkrull2023averitec,2407.02351,Generative Large Language Models in Automated Fact-Checking: A Survey,s1126,single_cite_key
04_tasks.tex,"On the other hand, fake news detection aims to assess the truthfulness of longer and more contextually rich texts, such as news articles, considering contextual, linguistic, and stylistic features that may indicate misinformation~\cite{10.1145/3485127}.",10.1145/3485127,2407.02351,Generative Large Language Models in Automated Fact-Checking: A Survey,s1127,single_cite_key
06_pipelines.tex,"On the other hand, \textit{PACAR}~\cite{zhao-etal-2024-pacar} adopts a planner-executor paradigm, dynamically selecting specialized agents for tasks such as numerical reasoning, entity disambiguation, or general inference.",zhao-etal-2024-pacar,2407.02351,Generative Large Language Models in Automated Fact-Checking: A Survey,s1128,single_cite_key
05_use_cases.tex,"On the other hand, \citet{sun2024trustllm} use the LLM to determine whether model responses successfully corrected misinformation injected into user prompts, demonstrating the applicability of LLM judges to adversarial or safety-related scenarios.",sun2024trustllm,2407.02351,Generative Large Language Models in Automated Fact-Checking: A Survey,s1130,single_cite_key
circuit-study-all-v4.tex,"On the other hand, \textit{minimality} measures whether all LM components in the circuits are necessary, often by randomly ablating components in the circuit and computing the change in the LM behavior \citep{wang2022interpretability}.",wang2022interpretability,2407.02646,A Practical Review of Mechanistic Interpretability for Transformer-Based Language Models,s1131,single_cite_key
model-understanding.tex,"On the other hand, \citet{saparov2024transformers} showed that transformers learn to perform graph search/multi-hop reasoning using a parallel ``path-merging'' algorithm by extracting the circuit for this algorithm; so the embeddings of each fact will include information about facts provable in $k$ hops, where $k$ increases exponentially with the number of layers.",saparov2024transformers,2407.02646,A Practical Review of Mechanistic Interpretability for Transformer-Based Language Models,s1132,single_cite_key
model-understanding.tex,"{On the other hand, \citet{lee2024mechanistic} investigated % \abu{we should go through the paper carefully and make sure that we are using tense consistently; should we use past tense everywhere?",lee2024mechanistic,2407.02646,A Practical Review of Mechanistic Interpretability for Transformer-Based Language Models,s1133,single_cite_key
sample.tex,"On the other hand, Transformer architectures, with their powerful sequence modeling capabilities and strong contextual modeling abilities, have brought about a paradigm shift \cite{vaswani2017attention}.",vaswani2017attention,2407.03640,Generative Technology for Human Emotion Recognition: A Scope Review,s1135,single_cite_key
main.tex,"Distant supervision \cite{hedderich_anea_2021}, on the other hand, leverages external resources to generate positive examples for specific tasks, which is especially useful when external knowledge bases can provide substantial input.",hedderich_anea_2021,2407.03895,Scoping Review of Active Learning Strategies and their Evaluation Environments for Entity Recognition Tasks,s1136,single_cite_key
main_template.tex,"On the other hand, restricted prompting approach of \citet{qin2023chatgpt} again fails to outperform the respective unrestricted prompting approach for GPT-3.5 and GPT-4o.",qin2023chatgpt,2407.04069,"A Systematic Survey and Critical Review on Evaluating Large Language Models: Challenges, Limitations, and Recommendations",s1137,single_cite_key
main_template.tex,"Conversely, the restricted prompting method by \citet{qin2023chatgpt} fails to surpass the unrestricted approach for GPT-3.5 and GPT-4o.",qin2023chatgpt,2407.04069,"A Systematic Survey and Critical Review on Evaluating Large Language Models: Challenges, Limitations, and Recommendations",s1138,single_cite_key
main_template.tex,"%On the other hand, recent studies \cite{alzahrani2024benchmarks} have shown that automated evaluations, particularly those based on multiple-choice questions, can produce unstable rankings under small perturbations in evaluation methodology.",alzahrani2024benchmarks,2407.04069,"A Systematic Survey and Critical Review on Evaluating Large Language Models: Challenges, Limitations, and Recommendations",s1139,single_cite_key
main_template.tex,"On the other hand, BTL-based rating is tolerant to an imbalanced number of votes per model as shown by \cite{zheng2024judging}, they also propose a different probability of win rates that are derived from the ratings found from BTL which is transitive but doesn't correlate with the empirical win rates.",zheng2024judging,2407.04069,"A Systematic Survey and Critical Review on Evaluating Large Language Models: Challenges, Limitations, and Recommendations",s1140,single_cite_key
acl_latex.tex,"On the other hand, the AdaMerging \cite{AdaMerging} method, while not requiring extra data and providing some performance enhancement, incurs higher computational costs.",AdaMerging,2407.06089,"Merge, Ensemble, and Cooperate! A Survey on Collaborative Strategies in the Era of Large Language Models",s1142,single_cite_key
main.tex,"On the other hand, GWE consists of sentences extracted from WikiConv.\cite{hua-2018-wikiconv} Each sentence in this dataset includes the original sentence, the edited sentence, the original string that underwent editing, and the specific grammatical error type.",hua-2018-wikiconv,2407.09861,A Systematic Survey of Natural Language Processing for the Greek Language,s1147,single_cite_key
main.tex,"\textbf{Discourse Analysis}, on the other hand, deals with understanding the meaning in a broader textual context, beyond individual sentences.\cite{prasad2008penn} It involves analyzing how sentences connect and influence each other within the context of a text or a conversation.",prasad2008penn,2407.09861,A Systematic Survey of Natural Language Processing for the Greek Language,s1148,single_cite_key
main.tex,"In the deep learning (DL) era, on the other hand, linguistic skills are encoded in neural network models via language modeling.\cite{belinkov2020interpretability} Therefore they are considered as an evaluation criterion, by assessing language models (LM) on datasets annotated for various linguistic phenomena.",belinkov2020interpretability,2407.09861,A Systematic Survey of Natural Language Processing for the Greek Language,s1150,single_cite_key
sn-article.tex,"Fairoze et al.~\cite{fairozePubliclyDetectableWatermarking2023}, on the other hand, calculated the hash value for each sequence using the watermark's public key and related parameters to determine whether it matches the expected signature to extract watermark information.",fairozePubliclyDetectableWatermarking2023,2407.11100,Building Intelligence Identification System via Large Language Model Watermarking: A Survey and Beyond,s1151,single_cite_key
6Challengs_Future.tex,"On the other hand, training evaluators to consistently assess role-playing performance is challenging, particularly when dealing with subjective interpretations of character and narrative \cite{chen2023large}.",chen2023large,2407.11484,The Oscars of AI Theater: A Survey on Role-Playing with Language Models,s1152,single_cite_key
resllm.tex,"On the other hand, tasks that require reasoning, %System 2 %tasks, such as grade school math word problems, are more difficult for LLMs \citep{cobbe2021training}.",cobbe2021training,2407.11511,"Multi-Step Reasoning with Large Language Models, a Survey",s1154,single_cite_key
iclr2024_conference.tex,"On the other hand, in few-shot variation \cite{brown2020language}, few training datapoints are provided along with task-based prompt instructions for better comprehension of the task.",brown2020language,2407.12994,A Survey of Prompt Engineering Methods in Large Language Models for Different NLP Tasks,s1156,single_cite_key
comments.tex,"On the other hand, 51\% of the students responded to continue using generative AI tools even if prohibited by the institution \cite{tytonpartners}.",tytonpartners,2407.13105,Survey on Plagiarism Detection in Large Language Models: The Impact of ChatGPT and Gemini on Academic Integrity,s1157,single_cite_key
1-introduction_section.tex,"On the other hand, different techniques to attack or evade such AIGC detectors have also been developed and are an active area of research \cite{cai2023evade}.",cai2023evade,2407.13105,Survey on Plagiarism Detection in Large Language Models: The Impact of ChatGPT and Gemini on Academic Integrity,s1159,single_cite_key
main.tex,"Uncertainty evaluation, on the other hand, measures the overall uncertainty of a model.}.} Key metrics for evaluating model uncertainty include: Expected Calibration Error (ECE), which assesses the expected difference between model confidence and accuracy; Maximal Calibration Error (MCE), which indicates the maximum deviation between model accuracy and confidence; and Brier Score (BS), which is used to assess how closely the model’s predicted probabilities align with the true class probabilities",SurveyUncertainty_23_arXiv_Nankai,2407.14507,Internal Consistency and Self-Feedback in Large Language Models: A Survey,s1160,single_cite_key
cr_Discussion.tex,"On the other hand, critics contend that machine lacks sentience \cite{DBLP:journals/socomp/AlveroP23} and merely probabilistically generates tokens.",DBLP:journals/socomp/AlveroP23,2407.15017,Knowledge Mechanisms in Large Language Models: A Survey and Perspective,s1162,single_cite_key
cr_Evolution.tex,"On the other hand, LLMs tend to prioritize memorizing more frequent and challenging facts, which can result in subsequent facts overwriting prior memorization, significantly hindering the memorization of low-frequency facts \cite{lu2024scaling}.",lu2024scaling,2407.15017,Knowledge Mechanisms in Large Language Models: A Survey and Perspective,s1163,single_cite_key
Knowledge_Representation.tex,"% % 无法处理长文本，面对长文本时倾向于复制。 % On the other hand, the next token prediction of transformers hinders the evaluation of the usefulness and value of proposed novelties, as humans do, by bending, blending, or breaking biases \cite{DBLP:journals/corr/abs-2403-06996}.",DBLP:journals/corr/abs-2403-06996,2407.15017,Knowledge Mechanisms in Large Language Models: A Survey and Perspective,s1165,single_cite_key
07_analysis.tex,"MCS-SQL\cite{mcssql}, on the other hand, enhances schema linking through its inference-time scaling strategy, which broadens the exploration space and improves the likelihood of generating correct SQL queries.",mcssql,2407.15186,A Survey on Employing Large Language Models for Text-to-SQL Tasks,s1166,single_cite_key
04_prompt.tex,"CHESS\cite{chess}, on the other hand, follows a three-step paradigm of ""column filtering, table selection, and final column filtering"".",chess,2407.15186,A Survey on Employing Large Language Models for Text-to-SQL Tasks,s1167,single_cite_key
3_attack.tex,"MMA~\cite{Yang2023MMADiffusionMA} % diverges from this requirement of the starting point, and directly optimizes a set of noise words to construct the adversarial prompt, offering a more streamlined strategy for targeted attacks.",Yang2023MMADiffusionMA,2407.15861,Adversarial Attacks and Defenses on Text-to-Image Diffusion Models: A Survey,s1168,single_cite_key
acl2023.tex,"%\MLdel{\citet{li2020stylecontent} then proposed a disentanglement-based model\OD{explain/link} to generate attractive headlines for Chinese news.} On the other hand, \citet{li2020stylecontent} generated news headlines in a user-independent attractive style using a special encoder-decoder model combined with headline prototype retrieval.",li2020stylecontent;li2020stylecontent,2407.16737,A Survey of Text Style Transfer: Applications and Ethical Implications,s1170,single_cite_key
sample-acmlarge.tex,"Conversely, \cite{a37} shows that a single face still harbours multiple diagnostic hints: emotion probabilities from a YOLO detector are mapped to disorder labels, and penultimate embeddings from MDNet, ResNet-50 and a ViT are concatenated then soft-maxed, yielding 81 \% accuracy while remaining explainable through Grad-CAM.",a37,2407.16804,"Multimodal Machine Learning in Mental Health: A Survey of Data, Algorithms, and Challenges",s1171,single_cite_key
colm2024_conference.tex,% \cite{NEURIPS2023_a452a7c6} uses a counter to keep track of the number of times when a certain token is regarded as insignificant using attention weights as a criterion.,NEURIPS2023_a452a7c6,2407.18003,Keep the Cost Down: A Review on Methods to Optimize LLM' s KV-Cache Consumption,s1172,single_cite_key
cas-dc-template.tex,"On the other hand, Lu et al.~\cite{lu2021fantastically} use global and local entropy metrics to decide the order of the examples.",lu2021fantastically,2407.18369,AI Safety in Generative AI Large Language Models: A Survey,s1173,single_cite_key
cas-dc-template.tex,"On the other hand, inadequate representation of minority groups or some languages in the training data can aggravate inequality~\cite{joshi2020state}.",joshi2020state,2407.18369,AI Safety in Generative AI Large Language Models: A Survey,s1174,single_cite_key
cas-dc-template.tex,"On the other hand, to enhance the transparency and explainability of the models themselves, OpenAI has endeavored to utilize GPT-4 to elucidate the underlying logic of its outputs~\cite{bubeck2023sparks}.",bubeck2023sparks,2407.18369,AI Safety in Generative AI Large Language Models: A Survey,s1175,single_cite_key
cas-dc-template.tex,"\cite{hendrycks2022unsolved} on the other hand, identifies research topics that are in AI safety but are beyond human values alignment, treating the robustness, monitoring, and safety of models as systems in deployment as separate ML safety problems.",hendrycks2022unsolved,2407.18369,AI Safety in Generative AI Large Language Models: A Survey,s1176,single_cite_key
cas-dc-template.tex,"Conversely, \cite{shen2023large}'s research could refine this taxonomy by focusing on inner alignment issues.",shen2023large,2407.18369,AI Safety in Generative AI Large Language Models: A Survey,s1177,single_cite_key
manuscript.tex,"On the other hand, optimizing the model with the commonly used Adam optimizer during training usually requires 12 times the memory resources needed for inference \cite{malladi2024fine}, which can be unacceptable for mobile devices with limited memory.",malladi2024fine,2407.18921,Mobile Edge Intelligence for Large Language Models: A Contemporary Survey,s1179,single_cite_key
main.tex,"On the other hand, blockchain systems face their own energy challenges, as consensus mechanisms and transaction validation processes often incur substantial computational costs~\cite{mbula_mboma_assessing_2023}.",mbula_mboma_assessing_2023,2407.20181,Blockchain for Large Language Model Security and Safety: A Holistic Survey,s1180,single_cite_key
main.tex,"On the other hand, Large Language Model (LLMs) are deep neural language models with billions of parameters, pre-trained on extensive text corpora to understand natural language distribution and structure \cite{zhao2023survey}.",zhao2023survey,2407.20516,Machine Unlearning in Generative AI: A Survey,s1181,single_cite_key
6_exp.tex,"On the other hand, since IDPrompt requires higher training costs, we follow the original implementation~\citep{bai2023id} and conduct training with only 1 shot.",bai2023id,2407.21794,Generalized Out-of-Distribution Detection and Beyond in Vision Language Model Era: A Survey,s1183,single_cite_key
7_lvlm.tex,"On the other hand, \citet{cao2023towards} conducted only qualitative evaluations and left quantitative evaluations as an open challenge.",cao2023towards,2407.21794,Generalized Out-of-Distribution Detection and Beyond in Vision Language Model Era: A Survey,s1184,single_cite_key
Main.tex,"On the other hand, photographs available in real-world galleries pertaining to pedestrians often lack high resolution, ample lighting, and freedom from obstruction\cite{farooqConvolutionalBaselinePerson2020}.",farooqConvolutionalBaselinePerson2020,2408.00096,From Attributes to Natural Language: A Survey and Foresight on Text-based Person Re-identification,s1185,single_cite_key
future.tex,"On the other hand, another critical analysis indicates that discrete SSMs like S4 and Mamba struggle with \emph{State-Tracking} problems, such as permutation composition~\cite{merrill2024illusion}.",merrill2024illusion,2408.01129,A Survey of Mamba,s1186,single_cite_key
main.tex,"DSIR~\cite{xie2023data}, on the other hand, directly estimates the importance of datapoints by matching the distribution between the selected subset and the target evaluation set.",xie2023data,2408.02085,Unleashing the Power of Data Tsunami: A Comprehensive Survey on Data Assessment and Selection for Instruction Tuning of Language Models,s1187,single_cite_key
Diffusion_survey.tex,"On the other hand, the work\cite{liu2023riatig} takes an opposite approach: It tries to find an adversarial text prompt that is totally different from the original prompt, but leading to a similar generation result compared to the original prompt.",liu2023riatig,2408.03400,Attacks and Defenses for Generative Diffusion Models: A Comprehensive Survey,s1189,single_cite_key
Diffusion_survey.tex,"On the other hand, Guan et al.\cite{guan2024ufid} compute the cosine similarity between each pair of images generated from a sampled input, then constructing a similarity graph to assess the overall score for the input.",guan2024ufid,2408.03400,Attacks and Defenses for Generative Diffusion Models: A Comprehensive Survey,s1190,single_cite_key
mitigations.tex,"On the other hand, global explainability methods include probing and understanding the distribution of training data \cite{singh2024rethinking}.",singh2024rethinking,2408.04643,"Risks, Causes, and Mitigations of Widespread Deployments of Large Language Models (LLMs): A Survey",s1192,single_cite_key
Post-Processing.tex,"CodeS~\cite{li2024codes}, on the other hand, generates a complete \sql statements through beam search, producing four \sql candidates and selecting the first executable one as the final result.",li2024codes,2408.05109,"A Survey of Text-to-SQL in the Era of LLMs: Where are we, and where are we going?",s1193,single_cite_key
5_results.tex,More traditional KIE methods that use a classification head would on the other hand need to be retrained with a different classification layer in order to perform a different task like document classification \citep{nr72}.,nr72,2408.06345,Deep Learning based Key Information Extraction from Business Documents: Systematic Literature Review,s1196,single_cite_key
sample-base.tex,"On the other hand, \cite{llmnewsscore} allocates long positions to stocks with overall positive news sentiment and short positions to those with negative sentiment, without considering the magnitude of the sentiment scores.",llmnewsscore,2408.06361,Large Language Model Agent in Financial Trading: A Survey,s1197,single_cite_key
Main-revision02.tex,"CHATAFL scheme \cite{meng2024large}, on the other hand, shifts focus to leveraging \acp{LLM} for generating structured and sequenced effective test inputs for network protocols lacking machine-readable versions.",meng2024large,2408.07583,Transformers and Large Language Models for Efficient Intrusion Detection Systems: A Comprehensive Survey,s1199,single_cite_key
Main-revision02.tex,"A Q-network, on the other hand, is a neural network that approximates the Q-values, allowing \ac{RL} to scale to larger state-action spaces \cite{gueriani2023deep}.",gueriani2023deep,2408.07583,Transformers and Large Language Models for Efficient Intrusion Detection Systems: A Comprehensive Survey,s1200,single_cite_key
SAM_for_Videos.tex,"Conversely, Wang \textit{et al.} \cite{wang2023prompting} present an encoder-prompt-decoder paradigm to tackle issues related to data scarcity and varying data distribution.",wang2023prompting,2408.08315,Segment Anything for Videos: A Systematic Survey,s1201,single_cite_key
SAM_for_Videos.tex,"On the other hand, developing a unified model~\cite{zhang2023meta} for multi-modal perception without requiring paired multi-modal data is a promising direction.",zhang2023meta,2408.08315,Segment Anything for Videos: A Systematic Survey,s1202,single_cite_key
nlg_automatic_metrics.tex,"On the other hand, the predominance of Overlap metric types is concerning given their well-known caveats, such as their inability to measure faithfulness and poor correlation with human judgements \citep{reiter-2018-structured}.",reiter-2018-structured,2408.09169,Automatic Metrics in Natural Language Generation: A Survey of Current Evaluation Practices,s1206,single_cite_key
main.tex,"\citet{otto2019linearly}, on the other hand, introduced an autoencoder featuring linear recurrent latent embeddings.",otto2019linearly,2408.09840,Machine Learning with Physics Knowledge for Prediction: A Survey,s1207,single_cite_key
main.tex,"\citet{pan2020physics}, on the other hand, employed a skew-symmetric representation of the Koopman operator.",pan2020physics,2408.09840,Machine Learning with Physics Knowledge for Prediction: A Survey,s1208,single_cite_key
main.tex,"% \citet{pan2020physics}, on the other hand, adopts a different strategy to ensure stability within an autoencoder framework.",pan2020physics,2408.09840,Machine Learning with Physics Knowledge for Prediction: A Survey,s1209,single_cite_key
main.tex,"% MTDS On the other hand, \citet{bird2022multi} proposes a probabilistic approach, called multi-task dynamical system~(MTDS), for extending MTL to time series models.",bird2022multi,2408.09840,Machine Learning with Physics Knowledge for Prediction: A Survey,s1210,single_cite_key
ref.tex,"Conversely, study\cite{villalobos2022will} suggest that the supply of high-quality language data will likely be depleted by 2026.",villalobos2022will,2408.10210,A Survey on Symbolic Knowledge Distillation of Large Language Models,s1211,single_cite_key
ref.tex,"Alignment tuning, on the other hand, aims to adjust the LLM's outputs to match human expectations accurately, a process that may involve a trade-off known as the alignment tax\cite{glaese2022improving}.",glaese2022improving,2408.10210,A Survey on Symbolic Knowledge Distillation of Large Language Models,s1212,single_cite_key
sn-article.tex,"% % On the other hand, TUTA \cite{wang2021tuta} provides a unified pre-training architecture for structured tables, utilizing tree-based attention and positional embeddings to effectively capture both spatial and hierarchical information.",wang2021tuta,2408.10548,"Language Modeling on Tabular Data: A Survey of Foundations, Techniques and Evolution",s1213,single_cite_key
sn-article.tex,"% UniTTab \cite{luetto2023one}, on the other hand, focuses on heterogeneous time-dependent data, using continuous embedding vectors for numerical and categorical features, and is uniformly trained with a masked token task, showing robust performance across various tasks.",luetto2023one,2408.10548,"Language Modeling on Tabular Data: A Survey of Foundations, Techniques and Evolution",s1214,single_cite_key
mainACM_RLSurvey.tex,"Conversely, Kolm and Ritter \cite{KOLM_2020} omitted the Delta hedge, arguing that it is a non-linear function of state variables.",KOLM_2020,2408.10932,The Evolution of Reinforcement Learning in Quantitative Finance: A Survey,s1215,single_cite_key
main.tex,"On the other hand, \citet{yang2024modeling} introduced a novel perspective in ASC by emphasizing the significance of aspect sentiment coherency.",yang2024modeling,2408.13202,Instruct-DeBERTa: A Hybrid Approach for Aspect-based Sentiment Analysis on Textual Reviews,s1216,single_cite_key
main.tex,"Conversely, models such as \texttt{CLIP-ViT-B-32-multilingual-v1}~\cite{radford2021learning} and \texttt{SPECTER} demonstrate relatively lower performances.",radford2021learning,2408.13202,Instruct-DeBERTa: A Hybrid Approach for Aspect-based Sentiment Analysis on Textual Reviews,s1217,single_cite_key
MLLMfinetuning.tex,"MeZO, on the other hand, offers a memory-efficient optimiser that requires only two forward passes to compute gradients, enabling comprehensive fine-tuning of large models with a memory footprint equivalent to inference \cite{efficientMultimodals}.",efficientMultimodals,2408.13296,"The Ultimate Guide to Fine-Tuning LLMs from Basics to Breakthroughs: An Exhaustive Review of Technologies, Research, Best Practices, Applied Research Challenges and Opportunities",s1218,single_cite_key
main.tex,"Conversely, HiSS~\cite{zhang2023towards} demonstrates that prompting for few-shot learning and claim decomposition can substantially improve the performance of CoT models for complex news claim verification.",zhang2023towards,2408.14317,Claim Verification in the Age of Large Language Models: A Survey,s1219,single_cite_key
paradigm.tex,"DiscreteBERT \cite{baevskiEffectivenessSelfsupervisedPretraining2020}, on the other hand, shows that discretisation of the input, not just the targets, can be more effective.",baevskiEffectivenessSelfsupervisedPretraining2020,2408.14340,Foundation Models for Music: A Survey,s1220,single_cite_key
5.Traditional.tex,"On the other hand, {MANPLTS} \cite{ghazarian2021MANPLTS} trains a classification model primarily focused on \textit{coherence}.",ghazarian2021MANPLTS,2408.14622,What Makes a Good Story and How Can We Measure It? A Comprehensive Survey of Story Evaluation,s1221,single_cite_key
2.Tasks.tex,"On the other hand, \textbf{Visual storytelling} \cite{huang2016vist} creates a story for an image sequence.",huang2016vist,2408.14622,What Makes a Good Story and How Can We Measure It? A Comprehensive Survey of Story Evaluation,s1222,single_cite_key
4.Taxonomy.tex,"To ensure the trustworthiness and reliability of evaluation results, some studies \cite{xie2023deltascore} provide a detailed evaluation process for each score, including specific error locations and explanations \footnote{Reasoning process, on the other hand, provides a more coarse-grained explanation of the evaluation result.}.",xie2023deltascore,2408.14622,What Makes a Good Story and How Can We Measure It? A Comprehensive Survey of Story Evaluation,s1223,single_cite_key
article.tex,"On the other hand, Cedille~\citep{Cedille-french} LLM takes a different approach by training on carefully filtered French text.",Cedille-french,2408.15040,A Survey of Large Language Models for European Languages,s1224,single_cite_key
