sentence_id,file,sentence,cited_keys,survey_arxiv_id,survey_title,cited_keys_split,n_cited_keys,n_resolved,resolved_titles,resolved_authors,resolved_years,resolved_abstracts,resolved_context,resolution_source
s0517,iclr2024_conference.tex,"\subsection{Implicit Retrieval Augmented Generation (Implicit RAG)} Contrary to the conventional RAG \cite{lewis2020retrieval}, Implicit RAG \cite{vatsal2024can,vatsal2024canpa} asks the LLM itself to retrieve important chunks or sections from the given context and then proceed to answer the asked query.","lewis2020retrieval;vatsal2024can,vatsal2024canpa",2407.12994,A Survey of Prompt Engineering Methods in Large Language Models for Different NLP Tasks,lewis2020retrieval;vatsal2024can;vatsal2024canpa,3,3,Retrieval-augmented generation for knowledge-intensive nlp tasks.;Can gpt redefine medical understanding? evaluating gpt on biomedical machine reading comprehension.;Can gpt improve the state of prior authorization via guideline based automated question answering?,;;,;;,;;,"Patrick Lewis, Ethan Perez, Aleksandra Piktus, Fabio Petroni, Vladimir Karpukhin, Naman Goyal, Heinrich K{\""u}ttler, Mike Lewis, Wen-tau Yih, Tim Rockt{\""a}schel, et al. Retrieval-augmented generation for knowledge-intensive nlp tasks. Advances in Neural Information Processing Systems, 33:\penalty0 9459--9474, 2020.;Shubham Vatsal and Ayush Singh. Can gpt redefine medical understanding? evaluating gpt on biomedical machine reading comprehension. arXiv preprint arXiv:2405.18682, 2024.;Shubham Vatsal, Ayush Singh, and Shabnam Tafreshi. Can gpt improve the state of prior authorization via guideline based automated question answering? arXiv preprint arXiv:2402.18419, 2024.",bbl;bbl;bbl
s0519,06-agent.tex,"In contrast to zero-shot usage, some works~\citep{zheng2024towards, zhang2024navid, pan2024langnav} fine-tune LLMs to address the embodied navigation tasks effectively.","zheng2024towards, zhang2024navid, pan2024langnav",2407.07035,Vision-and-Language Navigation Today and Tomorrow: A Survey in the Era of Foundation Models,zheng2024towards;zhang2024navid;pan2024langnav,3,3,Towards learning a generalist model for embodied navigation.;Navid: Video-based vlm plans the next step for vision-and-language navigation.;Langnav: Language as a perceptual representation for navigation.,;;,;;,;;,"Duo Zheng, Shijia Huang, Lin Zhao, Yiwu Zhong, and Liwei Wang. Towards learning a generalist model for embodied navigation. In Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition, pp.\ 13624--13634, 2024{\natexlab{a}}.;Jiazhao Zhang, Kunyu Wang, Rongtao Xu, Gengze Zhou, Yicong Hong, Xiaomeng Fang, Qi Wu, Zhizheng Zhang, and Wang He. Navid: Video-based vlm plans the next step for vision-and-language navigation. In Robotics: Science and Systems (RSS), 2024{\natexlab{a}}.;Bowen Pan, Rameswar Panda, SouYoung Jin, Rogerio Feris, Aude Oliva, Phillip Isola, and Yoon Kim. Langnav: Language as a perceptual representation for navigation. In Findings of the Association for Computational Linguistics: NAACL 2024, pp.\ 950--974, 2024.",bbl;bbl;bbl
s0520,acl_latex.tex,"Specifically, \citet{xu2024bridging} propose to directly learn the projection matrices between different vocabularies using the anchors as bridges, while \citet{huang2024enabling} and \citet{yu2024breaking} calculate the relative representations from anchors to different vocabularies, thereby indirectly achieving the vocabulary projection.",xu2024bridging;huang2024enabling;yu2024breaking,2407.06089,"Merge, Ensemble, and Cooperate! A Survey on Collaborative Strategies in the Era of Large Language Models",xu2024bridging;huang2024enabling;yu2024breaking,3,3,Bridging the gap between different vocabularies for llm ensemble.;Enabling ensemble learning for heterogeneous large language models with deep parallel collaboration.;Breaking the ceiling of the llm community by treating token generation as a classification for ensembling.,;;,;;,;;,"Yangyifan Xu, Jinliang Lu, and Jiajun Zhang. 2024{\natexlab{b}}. Bridging the gap between different vocabularies for llm ensemble. arXiv preprint arXiv:2404.09492.;Yichong Huang, Xiaocheng Feng, Baohang Li, Yang Xiang, Hui Wang, Bing Qin, and Ting Liu. 2024{\natexlab{c}}. Enabling ensemble learning for heterogeneous large language models with deep parallel collaboration. arXiv preprint arXiv:2404.12715.;Yao-Ching Yu, Chun-Chih Kuo, Ziqi Ye, Yu-Cheng Chang, and Yueh-Se Li. 2024. Breaking the ceiling of the llm community by treating token generation as a classification for ensembling. arXiv preprint arXiv:2406.12585.",bbl;bbl;bbl
s0523,cas-dc-template.tex,"However, \cite{huang2024large} cautions that LLMs struggle with intrinsic self-correction, often requiring external feedback to correct their reasoning \cite{huang2023reasoning}.",huang2024large;huang2023reasoning,2407.18369,AI Safety in Generative AI Large Language Models: A Survey,huang2024large;huang2023reasoning,2,2,\tt arXiv:2310.01798;\tt arXiv:2212.10403,;,;,;,"\bibinfo{author}{Huang, J.}, \bibinfo{author}{Chen, X.}, \bibinfo{author}{Mishra, S.}, \bibinfo{author}{Zheng, H.S.}, \bibinfo{author}{Yu, A.W.}, \bibinfo{author}{Song, X.}, \bibinfo{author}{Zhou, D.}, \bibinfo{year}{2024}b. \bibinfo{title}{Large language models cannot self-correct reasoning yet}. \tt arXiv:2310.01798. %Type = Misc;\bibinfo{author}{Huang, J.}, \bibinfo{author}{Chang, K.C.C.}, \bibinfo{year}{2023}b. \bibinfo{title}{Towards reasoning in large language models: A survey}. \tt arXiv:2212.10403. %Type = Misc",bbl;bbl
s0524,main_template.tex,"However, \citet{laskar-etal-2023-systematic} found that such controlled experiments led to a gain in performance in the SAMSum dataset, which they also observed in the DialogSUM \cite{chen2021dialogsum} and XSUM \cite{xsum} datasets.",laskar-etal-2023-systematic;chen2021dialogsum;xsum,2407.04069,"A Systematic Survey and Critical Review on Evaluating Large Language Models: Challenges, Limitations, and Recommendations",laskar-etal-2023-systematic;chen2021dialogsum;xsum,3,3,"A systematic study and comprehensive evaluation of {C}hat{GPT} on benchmark datasets.;DialogSum: A real-life scenario dialogue summarization dataset;Don’t Give Me the Details, Just the Summary! Topic-Aware Convolutional Neural Networks for Extreme Summarization",";Chen, Yulong and Liu, Yang and Chen, Liang and Zhang, Yue;Narayan, Shashi and Cohen, Shay B and Lapata, Mirella",;2021;2018,;;,"Md Tahmid Rahman Laskar, M Saiful Bari, Mizanur Rahman, Md Amran Hossen Bhuiyan, Shafiq Joty, and Jimmy Huang. 2023{\natexlab{a}}. A systematic study and comprehensive evaluation of {C}hat{GPT} on benchmark datasets. In Findings of the Association for Computational Linguistics: ACL 2023, pages 431--469, Toronto, Canada. Association for Computational Linguistics.;chen2021dialogsum, title={DialogSum: A real-life scenario dialogue summarization dataset}, author={Chen, Yulong and Liu, Yang and Chen, Liang and Zhang, Yue}, journal={arXiv preprint arXiv:2105.06762}, year={2021};xsum, title={Don’t Give Me the Details, Just the Summary! Topic-Aware Convolutional Neural Networks for Extreme Summarization}, author={Narayan, Shashi and Cohen, Shay B and Lapata, Mirella}, booktitle={Proceedings of the 2018 Conference on Empirical Methods in Natural Language Processing}, pages={1797--1807}, year={2018}",bbl;bib;bib
s0526,main_template.tex,"This absence of detail can lead to different results for the same models when evaluated by different groups, as seen with the inconsistent findings between \citet{laskar-etal-2023-systematic} and \cite{qin2023chatgpt} using restricted prompting on the SAMSum dataset, and the differences between OpenAI's and third-party evaluations of ChatGPT on HumanEval \cite{openai2023gpt4, laskar-etal-2023-systematic}.","laskar-etal-2023-systematic;qin2023chatgpt;openai2023gpt4, laskar-etal-2023-systematic",2407.04069,"A Systematic Survey and Critical Review on Evaluating Large Language Models: Challenges, Limitations, and Recommendations",laskar-etal-2023-systematic;qin2023chatgpt;openai2023gpt4,3,3,A systematic study and comprehensive evaluation of {C}hat{GPT} on benchmark datasets.;Is {ChatGPT} a general-purpose natural language processing task solver?;Gpt-4 technical report,;;,;;,;;,"Md Tahmid Rahman Laskar, M Saiful Bari, Mizanur Rahman, Md Amran Hossen Bhuiyan, Shafiq Joty, and Jimmy Huang. 2023{\natexlab{a}}. A systematic study and comprehensive evaluation of {C}hat{GPT} on benchmark datasets. In Findings of the Association for Computational Linguistics: ACL 2023, pages 431--469, Toronto, Canada. Association for Computational Linguistics.;Chengwei Qin, Aston Zhang, Zhuosheng Zhang, Jiaao Chen, Michihiro Yasunaga, and Diyi Yang. 2023. Is {ChatGPT} a general-purpose natural language processing task solver? arXiv preprint arXiv:2302.06476.;OpenAI. 2023. Gpt-4 technical report.",bbl;bbl;bbl
s0527,main_template.tex,"This could also be responsible for obtaining different results for the same models when evaluated by a different group (e.g., inconsistent findings between \citet{laskar-etal-2023-systematic} and \cite{qin2023chatgpt} in terms of utilizing restricted prompting in the SAMSum dataset, as well as the difference in results between OpenAI and 3rd-party evaluation for ChatGPT in HumanEval \cite{openai2023gpt4,laskar-etal-2023-systematic}).","laskar-etal-2023-systematic;qin2023chatgpt;openai2023gpt4,laskar-etal-2023-systematic",2407.04069,"A Systematic Survey and Critical Review on Evaluating Large Language Models: Challenges, Limitations, and Recommendations",laskar-etal-2023-systematic;qin2023chatgpt;openai2023gpt4,3,3,A systematic study and comprehensive evaluation of {C}hat{GPT} on benchmark datasets.;Is {ChatGPT} a general-purpose natural language processing task solver?;Gpt-4 technical report,;;,;;,;;,"Md Tahmid Rahman Laskar, M Saiful Bari, Mizanur Rahman, Md Amran Hossen Bhuiyan, Shafiq Joty, and Jimmy Huang. 2023{\natexlab{a}}. A systematic study and comprehensive evaluation of {C}hat{GPT} on benchmark datasets. In Findings of the Association for Computational Linguistics: ACL 2023, pages 431--469, Toronto, Canada. Association for Computational Linguistics.;Chengwei Qin, Aston Zhang, Zhuosheng Zhang, Jiaao Chen, Michihiro Yasunaga, and Diyi Yang. 2023. Is {ChatGPT} a general-purpose natural language processing task solver? arXiv preprint arXiv:2302.06476.;OpenAI. 2023. Gpt-4 technical report.",bbl;bbl;bbl
s0528,main_template.tex,"While in the CNNDM dataset \cite{cnndm}, \citet{laskar-etal-2023-systematic} found that prompting with output length restriction did not help, their hypothesis was that output length restriction was helpful in datasets (e.g., SAMSum) where the length of the gold reference summaries are smaller, contrary to CNNDM where the length of the gold reference summaries are longer.",cnndm;laskar-etal-2023-systematic,2407.04069,"A Systematic Survey and Critical Review on Evaluating Large Language Models: Challenges, Limitations, and Recommendations",cnndm;laskar-etal-2023-systematic,2,2,Teaching machines to read and comprehend;A systematic study and comprehensive evaluation of {C}hat{GPT} on benchmark datasets.,"Hermann, Karl Moritz and Kocisky, Tomas and Grefenstette, Edward and Espeholt, Lasse and Kay, Will and Suleyman, Mustafa and Blunsom, Phil;",2015;,;,"cnndm, title={Teaching machines to read and comprehend}, author={Hermann, Karl Moritz and Kocisky, Tomas and Grefenstette, Edward and Espeholt, Lasse and Kay, Will and Suleyman, Mustafa and Blunsom, Phil}, booktitle={Advances in Neural Information Processing Systems}, pages={1693--1701}, year={2015};Md Tahmid Rahman Laskar, M Saiful Bari, Mizanur Rahman, Md Amran Hossen Bhuiyan, Shafiq Joty, and Jimmy Huang. 2023{\natexlab{a}}. A systematic study and comprehensive evaluation of {C}hat{GPT} on benchmark datasets. In Findings of the Association for Computational Linguistics: ACL 2023, pages 431--469, Toronto, Canada. Association for Computational Linguistics.",bib;bbl
s0529,main_template.tex,"For instance, while \citet{chiang2023can,zheng2024judging} found that using LLMs as evaluators could collide with human evaluations, \citet{fu-etal-2023-judge} observed the opposite, as they found that using LLMs as evaluators might not be correlated with human ratings.","chiang2023can,zheng2024judging;fu-etal-2023-judge",2407.04069,"A Systematic Survey and Critical Review on Evaluating Large Language Models: Challenges, Limitations, and Recommendations",chiang2023can;zheng2024judging;fu-etal-2023-judge,3,3,Can large language models be an alternative to human evaluations?;Judging llm-as-a-judge with mt-bench and chatbot arena.;Are Large Language Models Reliable Judges? A Study on the Factuality Evaluation Capabilities of {LLM}s,";;Fu, Xue-Yong and Laskar, Md Tahmid Rahman and Chen, Cheng and Tn, Shashi Bhushan",;;2023,";;In recent years, large language models (LLMs) have drawn significant attention due to their impressive emergent capabilities that were not observed in earlier language models. One emerging area where LLMs have been widely used in recent times is the utilization of LLMs as the evaluator of the texts generated by various generative models. In this paper, we also explore the possibility of whether LLMs are reliable in assessing the factual consistency of summaries generated by text generation models. We first propose a new approach to evaluate the factuality score using LLMs by utilizing the same LLM to perform all steps in the question-answering-based factuality scoring pipeline. Subsequently, we study the performance of various LLMs to directly score the factuality. Our evaluation is conduc","Cheng-Han Chiang and Hung-yi Lee. 2023. Can large language models be an alternative to human evaluations? arXiv preprint arXiv:2305.01937.;Lianmin Zheng, Wei-Lin Chiang, Ying Sheng, Siyuan Zhuang, Zhanghao Wu, Yonghao Zhuang, Zi Lin, Zhuohan Li, Dacheng Li, Eric Xing, et al. 2024. Judging llm-as-a-judge with mt-bench and chatbot arena. Advances in Neural Information Processing Systems, 36.;fu-etal-2023-judge, title = ""Are Large Language Models Reliable Judges? A Study on the Factuality Evaluation Capabilities of {LLM}s"", author = ""Fu, Xue-Yong and Laskar, Md Tahmid Rahman and Chen, Cheng and Tn, Shashi Bhushan"", editor = ""Gehrmann, Sebastian and Wang, Alex and Sedoc, Jo{\ a}o and Clark, Elizabeth and Dhole, Kaustubh and Chandu, Khyathi Raghavi and Santus, Enrico and Sedghamiz, Hooman"", booktitle = ""Proceedings of the Third Workshop on Natural Language Generation, Evaluation, and Metrics (GEM)"", month = dec, year = ""2023"", address = ""Singapore"", publisher = ""Association for Computational Linguistics"", url = ""https://aclanthology.org/2023.gem-1.25"", pages = ""310--316"", abstract = ""In recent years, large language models (LLMs) have drawn significant attention due to their impre",bbl;bbl;bib
s0531,main_template.tex,"Analysis in Table~\ref{tab:rankings} for GPT-4 \cite{openai2023gpt4}, Gemini \cite{team2023gemini}, and Claude-3 \cite{anthropicclaude3} reveals two key observations: (i) MMLU rankings disagree with LMSys Chatbot Arena and (ii) MMLU rankings vary among themselves due to implementation differences.",openai2023gpt4;team2023gemini;anthropicclaude3,2407.04069,"A Systematic Survey and Critical Review on Evaluating Large Language Models: Challenges, Limitations, and Recommendations",openai2023gpt4;team2023gemini;anthropicclaude3,3,3,"Gpt-4 technical report;Gemini: a family of highly capable multimodal models.;The claude 3 model family: Opus, sonnet, haiku",;;,;;,;;,"OpenAI. 2023. Gpt-4 technical report.;Gemini Team, Rohan Anil, Sebastian Borgeaud, Yonghui Wu, Jean-Baptiste Alayrac, Jiahui Yu, Radu Soricut, Johan Schalkwyk, Andrew M Dai, Anja Hauth, et al. 2023. Gemini: a family of highly capable multimodal models. arXiv preprint arXiv:2312.11805.;Anthropic. 2024. The claude 3 model family: Opus, sonnet, haiku.",bbl;bbl;bbl
s0532,not_needed_dont_use.tex,"Meanwhile, the absence of information related to what parameters were used makes reproducibility a major concern in existing evaluations of LLMs \cite{laskar-etal-2023-systematic,bang2023multitaskchatgpt,qin2023chatgpt} and could also be responsible for obtaining different results for the same models when evaluated by a different group (e.g., inconsistent findings in terms of utilizing restricted prompting in SAMSum, the difference in results between OpenAI and open-source evaluation for ChatGPT","laskar-etal-2023-systematic,bang2023multitaskchatgpt,qin2023chatgpt;openai2023gpt4,laskar-etal-2023-systematic",2407.04069,"A Systematic Survey and Critical Review on Evaluating Large Language Models: Challenges, Limitations, and Recommendations",laskar-etal-2023-systematic;bang2023multitaskchatgpt;qin2023chatgpt;openai2023gpt4,4,4,"A systematic study and comprehensive evaluation of {C}hat{GPT} on benchmark datasets.;A multitask, multilingual, multimodal evaluation of {ChatGPT} on reasoning, hallucination, and interactivity.;Is {ChatGPT} a general-purpose natural language processing task solver?;Gpt-4 technical report",;;;,;;;,;;;,"Md Tahmid Rahman Laskar, M Saiful Bari, Mizanur Rahman, Md Amran Hossen Bhuiyan, Shafiq Joty, and Jimmy Huang. 2023{\natexlab{a}}. A systematic study and comprehensive evaluation of {C}hat{GPT} on benchmark datasets. In Findings of the Association for Computational Linguistics: ACL 2023, pages 431--469, Toronto, Canada. Association for Computational Linguistics.;Yejin Bang, Samuel Cahyawijaya, Nayeon Lee, Wenliang Dai, Dan Su, Bryan Wilie, Holy Lovenia, Ziwei Ji, Tiezheng Yu, Willy Chung, et al. 2023. A multitask, multilingual, multimodal evaluation of {ChatGPT} on reasoning, hallucination, and interactivity. arXiv preprint arXiv:2302.04023.;Chengwei Qin, Aston Zhang, Zhuosheng Zhang, Jiaao Chen, Michihiro Yasunaga, and Diyi Yang. 2023. Is {ChatGPT} a general-purpose natural language processing task solver? arXiv preprint arXiv:2302.06476.;OpenAI. 2023. Gpt-4 technical report.",bbl;bbl;bbl;bbl
s0533,04_tasks.tex,"Others reformulate the task as a form of \textbf{textual entailment}, using LLMs to determine whether the input claim and a retrieved claim express equivalent or contradictory information~\cite{choi2023automated, choi2024factgpt}.","choi2023automated, choi2024factgpt",2407.02351,Generative Large Language Models in Automated Fact-Checking: A Survey,choi2023automated;choi2024factgpt,2,2,Automated Claim Matching with Large Language Models: Empowering Fact-Checkers in the Fight Against Misinformation;FACT-GPT: Fact-Checking Augmentation via Claim Matching with LLMs,Eun Cheol Choi and Emilio Ferrara;Eun Cheol Choi and Emilio Ferrara,2023;2024,;,"choi2023automated, title={Automated Claim Matching with Large Language Models: Empowering Fact-Checkers in the Fight Against Misinformation}, author={Eun Cheol Choi and Emilio Ferrara}, year={2023}, eprint={2310.09223}, archivePrefix={arXiv}, primaryClass={cs.CL}, journal={arXiv preprint arXiv:2310.09223}, url={http://arxiv.org/abs/2310.09223};choi2024factgpt, title={FACT-GPT: Fact-Checking Augmentation via Claim Matching with LLMs}, author={Eun Cheol Choi and Emilio Ferrara}, year={2024}, eprint={2402.05904}, archivePrefix={arXiv}, primaryClass={cs.CL}, journal={arXiv preprint arXiv:2402.05904}, url={http://arxiv.org/abs/2402.05904}",bib;bib
s0534,04_tasks.tex,"Beyond classification, generative LLMs are increasingly employed to produce \textbf{natural language explanations} that justify the veracity prediction by highlighting supporting or contradicting evidence, referencing retrieved sources, or outlining reasoning steps~\cite{tan2023evidencebased, ma2023exfever}.","tan2023evidencebased, ma2023exfever",2407.02351,Generative Large Language Models in Automated Fact-Checking: A Survey,tan2023evidencebased;ma2023exfever,2,2,Evidence-based Interpretable Open-domain Fact-checking with Large Language Models;{EX}-{FEVER}: A Dataset for Multi-hop Explainable Fact Verification,"Xin Tan and Bowei Zou and Ai Ti Aw;Ma, Huanhuan and Xu, Weizhi and Wei, Yifan and Chen, Liuji and Wang, Liang and Liu, Qiang and Wu, Shu and Wang, Liang",2023;2024,";Fact verification aims to automatically probe the veracity of a claim based on several pieces of evidence. Existing works are always engaging in accuracy improvement, let alone explainability, a critical capability of fact verification systems.Constructing an explainable fact verification system in a complex multi-hop scenario is consistently impeded by the absence of a relevant, high-quality dataset. Previous datasets either suffer from excessive simplification or fail to incorporate essential considerations for explainability. To address this, we present EX-FEVER, a pioneering dataset for multi-hop explainable fact verification. With over 60,000 claims involving 2-hop and 3-hop reasoning, each is created by summarizing and modifying information from hyperlinked Wikipedia documents. Each ","tan2023evidencebased, title={Evidence-based Interpretable Open-domain Fact-checking with Large Language Models}, author={Xin Tan and Bowei Zou and Ai Ti Aw}, year={2023}, eprint={2312.05834}, archivePrefix={arXiv}, primaryClass={cs.CL}, url={https://arxiv.org/abs/2312.05834},;ma2023exfever, title = ""{EX}-{FEVER}: A Dataset for Multi-hop Explainable Fact Verification"", author = ""Ma, Huanhuan and Xu, Weizhi and Wei, Yifan and Chen, Liuji and Wang, Liang and Liu, Qiang and Wu, Shu and Wang, Liang"", editor = ""Ku, Lun-Wei and Martins, Andre and Srikumar, Vivek"", booktitle = ""Findings of the Association for Computational Linguistics: ACL 2024"", month = aug, year = ""2024"", address = ""Bangkok, Thailand"", publisher = ""Association for Computational Linguistics"", url = ""https://aclanthology.org/2024.findings-acl.556/"", doi = ""10.18653/v1/2024.findings-acl.556"", pages = ""9340--9353"", abstract = ""Fact verification aims to automatically probe the veracity of a claim based on several pieces of evidence. Existing works are always engaging in accuracy improvement, let alone exp",bib;bib
s0535,05_use_cases.tex,"In contrast, generative methods that create new claims or misinformation narratives allow researchers to build entire synthetic benchmarks, control the distribution of generated examples, and explicitly model different factual relationships such as entailment, contradiction, and neutrality~\cite{choi2023automated,choi2024factgpt}.","choi2023automated,choi2024factgpt",2407.02351,Generative Large Language Models in Automated Fact-Checking: A Survey,choi2023automated;choi2024factgpt,2,2,Automated Claim Matching with Large Language Models: Empowering Fact-Checkers in the Fight Against Misinformation;FACT-GPT: Fact-Checking Augmentation via Claim Matching with LLMs,Eun Cheol Choi and Emilio Ferrara;Eun Cheol Choi and Emilio Ferrara,2023;2024,;,"choi2023automated, title={Automated Claim Matching with Large Language Models: Empowering Fact-Checkers in the Fight Against Misinformation}, author={Eun Cheol Choi and Emilio Ferrara}, year={2023}, eprint={2310.09223}, archivePrefix={arXiv}, primaryClass={cs.CL}, journal={arXiv preprint arXiv:2310.09223}, url={http://arxiv.org/abs/2310.09223};choi2024factgpt, title={FACT-GPT: Fact-Checking Augmentation via Claim Matching with LLMs}, author={Eun Cheol Choi and Emilio Ferrara}, year={2024}, eprint={2402.05904}, archivePrefix={arXiv}, primaryClass={cs.CL}, journal={arXiv preprint arXiv:2402.05904}, url={http://arxiv.org/abs/2402.05904}",bib;bib
s0537,05_use_cases.tex,"In \textbf{CoT prompting}, the LLM is asked to produce intermediate reasoning steps before producing the explanation, while these reasoning steps typically involve identifying the claim's key assertions, aligning them with retrieved evidence, and evaluating any contradictions~\cite{wang2023explainable,pelrine2023towards,zhao-etal-2024-findver,dougrez-lewis-etal-2025-assessing}.","wang2023explainable,pelrine2023towards,zhao-etal-2024-findver,dougrez-lewis-etal-2025-assessing",2407.02351,Generative Large Language Models in Automated Fact-Checking: A Survey,wang2023explainable;pelrine2023towards;zhao-etal-2024-findver;dougrez-lewis-etal-2025-assessing,4,4,"Explainable Claim Verification via Knowledge-Grounded Reasoning with Large Language Models;Towards Reliable Misinformation Mitigation: Generalization, Uncertainty, and {GPT}-4;{F}in{DV}er: Explainable Claim Verification over Long and Hybrid-content Financial Documents;Assessing the Reasoning Capabilities of {LLM}s in the context of Evidence-based Claim Verification","Wang, Haoran and Shu, Kai;Pelrine, Kellin and Imouza, Anne and Thibault, Camille and Reksoprodjo, Meilina and Gupta, Caleb and Christoph, Joel and Godbout, Jean-Fran{\c{c}}ois and Rabbany, Reihaneh;Zhao, Yilun and Long, Yitao and Jiang, Tintin and Wang, Chengye and Chen, Weiyuan and Liu, Hongjun and Tang, Xiangru and Zhang, Yiming and Zhao, Chen and Cohan, Arman;Dougrez-Lewis, John and Akhter, Mahmud Elahi and Ruggeri, Federico and L{\""o}bbers, Sebastian and He, Yulan and Liakata, Maria",2023;2023;2024;2025,"Claim verification plays a crucial role in combating misinformation. While existing works on claim verification have shown promising results, a crucial piece of the puzzle that remains unsolved is to understand how to verify claims without relying on human-annotated data, which is expensive to create at a large scale. Additionally, it is important for models to provide comprehensive explanations that can justify their decisions and assist human fact-checkers. This paper presents First-Order-Logic-Guided Knowledge-Grounded (FOLK) Reasoning that can verify complex claims and generate explanations without the need for annotated evidence using Large Language Models (LLMs). FOLK leverages the in-context learning ability of LLMs to translate the claim into a First-Order-Logic (FOL) clause consis;Misinformation poses a critical societal challenge, and current approaches have yet to produce an effective solution. We propose focusing on generalization, uncertainty, and how to leverage recent large language models, in order to create more practical tools to evaluate information veracity in contexts where perfect classification is impossible. We first demonstrate that GPT-4 can outperform prior methods in multiple settings and languages. Next, we explore generalization, revealing that GPT-4 and RoBERTa-large exhibit differences in failure modes. Third, we propose techniques to handle uncertainty that can detect impossible examples and strongly improve outcomes. We also discuss results on other language models, temperature, prompting, versioning, explainability, and web retrieval, each ;We introduce FinDVer, a comprehensive benchmark specifically designed to evaluate the explainable claim verification capabilities of LLMs in the context of understanding and analyzing long, hybrid-content financial documents. FinDVer contains 4,000 expert-annotated examples across four subsets, each focusing on a type of scenario that frequently arises in real-world financial domains. We assess a broad spectrum of 25 LLMs under long-context and RAG settings. Our results show that even the current best-performing system (i.e., GPT-4o) significantly lags behind human experts. Our detailed findings and insights highlight the strengths and limitations of existing LLMs in this new task. We believe FinDVer can serve as a valuable benchmark for evaluating LLM capabilities in claim verification ov;Although LLMs have shown great performance on Mathematics and Coding related reasoning tasks, the reasoning capabilities of LLMs regarding other forms of reasoning are still an open problem. Here, we examine the issue of reasoning from the perspective of claim verification. We propose a framework designed to break down any claim paired with evidence into atomic reasoning types that are necessary for verification. We use this framework to create RECV, the first claim verification benchmark, incorporating real-world claims, to assess the deductive and abductive reasoning capabilities of LLMs. The benchmark comprises of three datasets, covering reasoning problems of in creasing complexity. We evaluate three state of-the-art proprietary LLMs under multiple prompt settings. Our results show tha","wang2023explainable, title = ""Explainable Claim Verification via Knowledge-Grounded Reasoning with Large Language Models"", author = ""Wang, Haoran and Shu, Kai"", editor = ""Bouamor, Houda and Pino, Juan and Bali, Kalika"", booktitle = ""Findings of the Association for Computational Linguistics: EMNLP 2023"", month = dec, year = ""2023"", address = ""Singapore"", publisher = ""Association for Computational Linguistics"", url = ""https://aclanthology.org/2023.findings-emnlp.416/"", doi = ""10.18653/v1/2023.findings-emnlp.416"", pages = ""6288--6304"", abstract = ""Claim verification plays a crucial role in combating misinformation. While existing works on claim verification have shown promising results, a crucial piece of the puzzle that remains unsolved is to understand how to verify claims without relying o;pelrine2023towards, title = ""Towards Reliable Misinformation Mitigation: Generalization, Uncertainty, and {GPT}-4"", author = ""Pelrine, Kellin and Imouza, Anne and Thibault, Camille and Reksoprodjo, Meilina and Gupta, Caleb and Christoph, Joel and Godbout, Jean-Fran{\c{c}}ois and Rabbany, Reihaneh"", editor = ""Bouamor, Houda and Pino, Juan and Bali, Kalika"", booktitle = ""Proceedings of the 2023 Conference on Empirical Methods in Natural Language Processing"", month = dec, year = ""2023"", address = ""Singapore"", publisher = ""Association for Computational Linguistics"", url = ""https://aclanthology.org/2023.emnlp-main.395/"", doi = ""10.18653/v1/2023.emnlp-main.395"", pages = ""6399--6429"", abstract = ""Misinformation poses a critical societal challenge, and current approaches have yet to produce an eff;zhao-etal-2024-findver, title = ""{F}in{DV}er: Explainable Claim Verification over Long and Hybrid-content Financial Documents"", author = ""Zhao, Yilun and Long, Yitao and Jiang, Tintin and Wang, Chengye and Chen, Weiyuan and Liu, Hongjun and Tang, Xiangru and Zhang, Yiming and Zhao, Chen and Cohan, Arman"", editor = ""Al-Onaizan, Yaser and Bansal, Mohit and Chen, Yun-Nung"", booktitle = ""Proceedings of the 2024 Conference on Empirical Methods in Natural Language Processing"", month = nov, year = ""2024"", address = ""Miami, Florida, USA"", publisher = ""Association for Computational Linguistics"", url = ""https://aclanthology.org/2024.emnlp-main.818/"", doi = ""10.18653/v1/2024.emnlp-main.818"", pages = ""14739--14752"", abstract = ""We introduce FinDVer, a comprehensive benchmark specifically designed to e;dougrez-lewis-etal-2025-assessing, title = ""Assessing the Reasoning Capabilities of {LLM}s in the context of Evidence-based Claim Verification"", author = {Dougrez-Lewis, John and Akhter, Mahmud Elahi and Ruggeri, Federico and L{\""o}bbers, Sebastian and He, Yulan and Liakata, Maria}, editor = ""Che, Wanxiang and Nabende, Joyce and Shutova, Ekaterina and Pilehvar, Mohammad Taher"", booktitle = ""Findings of the Association for Computational Linguistics: ACL 2025"", month = jul, year = ""2025"", address = ""Vienna, Austria"", publisher = ""Association for Computational Linguistics"", url = ""https://aclanthology.org/2025.findings-acl.1059/"", doi = ""10.18653/v1/2025.findings-acl.1059"", pages = ""20604--20628"", ISBN = ""979-8-89176-256-5"", abstract = ""Although LLMs have shown great performance on Mathematic",bib;bib;bib;bib
